name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,end_volume,remark
ZC0032,UN0355,ZC0032,法鏡經,1,1,6,6,
ZC0033,UN0354,ZC0033,鬱迦羅越問菩薩行經,1,1,7,7,
ZC0034,UN0356,ZC0034,佛說幻士仁賢經,1,1,7,7,
ZC0035,UN0357,ZC0035,佛說決定毗尼經,1,1,7,7,
ZC0036,UN0359,ZC0036,發覺凈心經,2,0,7,7,
ZC0037,UN0364,ZC0037,佛說優填王經,1,0,7,7,
ZC0038,UN0151,ZC0038,須摩提經,1,1,7,7,
ZC0039,UN0366,ZC0039,佛說須摩提菩薩經,1,1,7,7,
ZC0040,UN0367,ZC0040,佛說阿闍貰王女阿術達菩薩經,1,1,7,7,
ZC0041,UN0368,ZC0041,佛說離垢施女經,1,1,7,7,
ZC0042,UN0369,ZC0042,得無垢女經,1,1,7,7,
ZC0043,UN0370,ZC0043,文殊師利所說不思議佛境界經,2,0,7,7,
ZC0044,UN0372,ZC0044,佛說如幻三昧經,2,1,7,7,
ZC0045,UN0371,ZC0045,聖善住意天子所問經,3,0,7,7,
ZC0046,UN0373,ZC0046,佛說太子刷護經,1,0,7,7,
ZC0047,UN0374,ZC0047,佛說太子和休經,1,0,7,7,
ZC0048,UN0375,ZC0048,慧上菩薩問大善權經,2,0,7,7,
ZC0049,UN0377,ZC0049,大乘顯識經,2,1,7,7,
ZC0050,UN0378,ZC0050,佛說大乘方等要慧經,1,1,7,7,
ZC0051,UN0379,ZC0051,彌勒菩薩所問本願經,1,1,7,7,
ZC0052,UN0380,ZC0052,佛說遺日摩尼寶經,1,1,7,7,
ZC0053,UN0381,ZC0053,佛說摩訶衍寶嚴經,1,1,7,7,
ZC0054,UN0383,ZC0054,勝鬘獅子吼一乘大方便方廣經,1,1,7,7,
ZC0055,UN0384,ZC0055,毗耶娑問經,2,2,7,7,
ZC0056,UN0432,ZC0056,大方等大集經,60,35,7,8,
ZC0057,UN0451,ZC0057,大乘大集地藏十輪經,10,2,8,8,
ZC0058,UN0452,ZC0058,大方廣十輪經,8,3,8,8,
ZC0059,,ZC0059,大乘大集經,2,2,8,8,
ZC0060,UN0455,ZC0060,菩薩念佛三昧經,5,1,8,8,
ZC0061,UN0449,ZC0061,虛空孕菩薩經,2,1,9,9,
ZC0062,UN0446,ZC0062,虛空藏菩薩經,1,0,9,9,
ZC0063,UN0447,ZC0063,虛空臧菩薩神咒經,1,0,9,9,
ZC0064,UN0450,ZC0064,觀虛空臟菩薩經,1,0,9,9,
ZC0065,UN0456,ZC0065,大方等大集經菩薩會佛三昧分,10,4,9,9,
ZC0066,UN0457,ZC0066,大方等大集經賢護分,5,3,9,9,
ZC0067,UN0458,ZC0067,般舟三昧經,3,3,9,9,
ZC0068,UN0460,ZC0068,拔陂菩薩經,1,1,9,9,
ZC0069,UN0438,ZC0069,阿差末菩薩經,7,4,9,9,
ZC0070,UN0437,ZC0070,無盡意菩薩經,6,4,9,9,
ZC0071,UN0440,ZC0071,大哀經,8,5,9,9,
ZC0072,UN0463,ZC0072,大集譬喻王經,2,1,9,9,
ZC0073,UN0441,ZC0073,寶女所問經,4,3,9,9,
ZC0074,UN0461,ZC0074,自在王菩薩經,2,1,9,9,
ZC0075,UN0462,ZC0075,奮迅王問經,2,1,9,9,
ZC0076,UN0443,ZC0076,佛說無言童子經,2,1,9,9,
ZC0077,UN0445,ZC0077,寶星陀羅尼經,10,6,9,10,
ZC0078,UN0310,ZC0078,大方廣佛華嚴經,50,26,10,11,
ZC0079,UN0309,ZC0079,大方廣佛華嚴經,80,36,11,12,
ZC0080,UN0337,ZC0080,信力入印法門經,5,5,12,12,
ZC0081,UN0336,ZC0081,佛華嚴入如來德智不思議境界經,2,1,12,12,
ZC0082,UN1163,ZC0082,大乘金剛髻珠菩薩修行分,1,0,12,12,
ZC0083,UN0338,ZC0083,大方廣佛華嚴經修慈分,1,1,12,12,
ZC0084,UN0335,ZC0084,度諸佛境界智光嚴經,1,1,12,12,
ZC0085,UN0334,ZC0085,大方廣入如來智德不思議經,1,1,12,12,
ZC0086,UN0332,ZC0086,大方廣如來不思議境界經,1,1,12,12,
ZC0087,UN0333,ZC0087,大方廣佛華嚴經不思議佛境界分,1,1,12,12,
ZC0088,UN0316,ZC0088,漸備一切智德經,5,3,12,12,
ZC0089,UN0314,ZC0089,菩薩十住行道品,1,1,12,12,
ZC0090,UN0339,ZC0090,佛說莊嚴菩薩心經,1,1,12,12,
ZC0091,UN0315,ZC0091,佛說菩薩十住經,1,1,12,12,
ZC0092,UN0311,ZC0092,佛說兜沙經,1,1,12,12,
ZC0093,UN0330,ZC0093,大方廣普賢所說經,1,0,12,12,
ZC0094,UN0313,ZC0094,諸菩薩求佛本業經,1,1,12,12,
ZC0095,UN0312,ZC0095,佛說菩薩本業經,1,0,12,12,
ZC0096,UN0340,ZC0096,佛說大方廣菩薩十地經,1,0,12,12,
ZC0097,UN0317,ZC0097,十住經,4,1,12,12,
ZC0098,UN0322,ZC0098,佛說如來興顯經,4,3,12,12,
ZC0099,UN0319,ZC0099,等目菩薩所問三昧經,3,2,12,12,
ZC0100,UN0320,ZC0100,顯無邊佛土功德經,1,0,12,12,
ZC0101,UN0326,ZC0101,佛說羅摩伽經,3,2,12,12,
ZC0102,UN0323,ZC0102,度世品經,6,4,12,12,
ZC0103,UN0327,ZC0103,大方廣佛華嚴經入法界品,1,0,12,12,
ZC0104,UN0409,ZC0104,大般涅槃經,40,29,12,13,
ZC0105,UN0411,ZC0105,佛說大般泥洹經,6,5,13,14,
ZC0106,UN0412,ZC0106,大般涅槃經後分,2,1,14,14,
ZC0107,UN0413,ZC0107,佛說方等般泥洹經,2,2,14,14,
ZC0108,UN0414,ZC0108,四童子三昧經,3,3,14,14,
ZC0109,UN0415,ZC0109,大悲經,5,5,14,14,
ZC0110,UN0244,ZC0110,方廣大莊嚴經,12,11,14,14,
ZC0111,UN0245,ZC0111,佛說普曜經,8,5,14,14,
ZC0112,UN0300,ZC0112,佛說法華三昧經,1,1,14,14,
ZC0113,UN0307,ZC0113,無量義經,1,0,14,14,
ZC0114,UN0295,ZC0114,薩曇分陀利經,1,0,14,14,
ZC0115,UN0292,ZC0115,妙法蓮華經,7,5,14,15,
ZC0116,UN0293,ZC0116,正法華經,10,5,15,15,
ZC0117,UN0294,ZC0117,添品妙法蓮華經,7,3,15,15,
ZC0118,UN0645,ZC0118,維摩詰經,3,2,15,15,
ZC0119,UN0646,ZC0119,佛說維摩詰經,2,1,15,15,
ZC0120,UN0647,ZC0120,說無垢稱經,6,6,15,15,
ZC0121,UN0649,ZC0121,佛說大方等頂王經,1,1,15,15,
ZC0122,UN0650,ZC0122,大乘頂王經,1,1,15,15,
ZC0123,UN0648,ZC0123,善思童子經,2,1,15,15,
ZC0124,UN0218,ZC0124,大乘悲分陁利經,8,6,15,16,
ZC0125,UN0217,ZC0125,悲華經,10,8,16,16,
ZC0126,UN0757,ZC0126,金光明最勝王經,10,4,16,16,
ZC0127,UN0759,ZC0127,合部金光明經,8,0,16,16,
ZC0128,UN0726,ZC0128,佛說伅真陁羅所問寶如來三昧經,3,2,16,16,
ZC0129,UN0725,ZC0129,大樹緊那羅王所問經,4,1,16,16,
ZC0130,UN0834,ZC0130,佛說道神足無極變化經,4,2,16,16,
ZC0131,UN0833,ZC0131,佛昇忉利天為母說法經,3,3,16,16,
ZC0132,UN0659,ZC0132,佛說寶雨經,10,8,16,16,
ZC0133,UN0660,ZC0133,寶雲經,7,4,16,16,
ZC0134,UN0299,ZC0134,佛說阿惟越致遮經,3,0,16,16,
ZC0135,UN0297,ZC0135,佛說廣博嚴凈不退轉輪經,6,0,16,17,
ZC0136,UN0298,ZC0136,不退轉法輪經,4,2,17,17,
ZC0137,UN0746,ZC0137,不必定入定入印經,1,1,17,17,
ZC0138,UN0745,ZC0138,入定不定印經,1,1,17,17,
ZC0139,UN0417,ZC0139,等集眾德三昧經,3,0,17,17,
ZC0140,UN0416,ZC0140,集一切福德三昧經,3,2,17,17,
ZC0141,UN0709,ZC0141,持心梵天所問經,4,3,17,17,
ZC0142,UN0708,ZC0142,思益梵天所問經,4,2,17,17,
ZC0143,UN0710,ZC0143,勝思惟梵天所問經,6,2,17,17,
ZC0144,UN0653,ZC0144,持人菩薩經,4,0,17,17,
ZC0145,UN0652,ZC0145,持世經,4,0,17,17,
ZC0146,UN0306,ZC0146,佛說濟諸方等學經,1,0,17,17,
ZC0147,UN0305,ZC0147,大乘方廣總持經,1,0,17,17,
ZC0148,UN0631,ZC0148,佛說文殊師利現寶藏經,2,1,17,17,
ZC0149,UN0630,ZC0149,大方廣寶篋經,3,2,17,17,
ZC0150,UN0768,ZC0150,大乘同性經,2,0,17,17,
ZC0151,UN0769,ZC0151,證契大乘經,2,0,17,17,
ZC0152,UN0771,ZC0152,深密解脫經,5,2,17,17,
ZC0153,UN0770,ZC0153,解深密經,5,3,17,17,
ZC0154,UN0772,ZC0154,佛說解節經,1,0,17,17,
ZC0155,UN0773,ZC0155,相續解脫地波羅蜜了義經,1,1,17,17,
ZC0156,UN0803,ZC0156,緣生初勝分法本經,2,1,17,17,
ZC0157,UN0802,ZC0157,分別緣起初勝法門經,2,2,17,17,
ZC0158,UN0764,ZC0158,楞伽阿跋多羅寶經,4,1,17,17,
ZC0159,UN0765,ZC0159,入楞伽經,10,5,17,18,
ZC0160,UN0766,ZC0160,大乘入楞伽經,7,2,18,18,
ZC0161,UN0303,ZC0161,佛說菩薩行方便境界神通變化經,3,2,18,18,
ZC0162,UN0302,ZC0162,大薩遮尼乾子所說經,10,6,18,18,
ZC0163,UN0422,ZC0163,大方等無想經,6,1,18,18,
ZC0164,UN1012,ZC0164,大雲經請雨品卷六十四,64,0,18,18,
ZC0165,UN1013,ZC0165,大雲輪請雨經,2,1,18,18,
ZC0166,UN1011,ZC0166,大方等大雲經請雨品卷六十四,64,0,18,18,
ZC0167,UN0751,ZC0167,諸法無行經,2,1,18,18,
ZC0168,UN0752,ZC0168,佛說諸法本無經,3,0,18,18,
ZC0169,UN0736,ZC0169,無極寶三昧經,2,0,18,18,
ZC0170,UN0737,ZC0170,佛說寶如來三昧經,2,1,18,18,
ZC0171,UN0733,ZC0171,佛說慧印三昧經,1,1,18,18,
ZC0172,UN0734,ZC0172,佛說如來智印經,1,1,18,18,
ZC0173,UN1381,ZC0173,灌頂經,12,5,18,18,
ZC0174,UN0729,ZC0174,文殊師利普超三昧經,3,0,18,18,
ZC0175,UN0619,ZC0175,佛說藥師如來本願經,1,0,18,18,
ZC0176,UN0620,ZC0176,藥師琉璃光如來本願功德經,1,0,18,18,
ZC0177,UN0621,ZC0177,藥師琉璃光七佛本願功德經,2,0,18,18,
ZC0178,UN0728,ZC0178,佛說阿闍世王經,2,1,18,18,
ZC0179,UN0730,ZC0179,佛說放缽經,1,1,18,18,
ZC0180,UN0739,ZC0180,月燈三昧經,10,7,18,18,
ZC0181,UN0740,ZC0181,佛說月燈三昧經,1,0,18,18,
ZC0182,UN0832,ZC0182,佛說無希望經,1,1,18,18,
ZC0183,UN0831,ZC0183,佛說象腋經,1,1,19,19,
ZC0184,UN0836,ZC0184,佛說大凈法門經,1,0,19,19,
ZC0185,UN0835,ZC0185,大莊嚴法門經,2,0,19,19,
ZC0186,UN0388,ZC0186,如來莊嚴智慧光明入一切佛境界經,2,1,19,19,
ZC0187,UN0389,ZC0187,度一切諸佛境界智嚴經,1,0,19,19,
ZC0188,UN0406,ZC0188,後出阿彌陀佛偈,1,0,19,19,
ZC0189,UN0396,ZC0189,佛說觀無量壽佛經,1,1,19,19,
ZC0190,UN0392,ZC0190,佛說阿彌陀佛經,1,0,19,19,
ZC0191,UN0399,ZC0191,稱讚淨土佛攝受經,1,1,19,19,
ZC0192,UN0628,ZC0192,佛說觀彌勒菩薩上生兜率天經,1,0,19,19,
ZC0193,UN0623,ZC0193,佛說彌勒大成佛經,1,0,19,19,
ZC0194,UN0627,ZC0194,佛說彌勒來時經,1,0,19,19,
ZC0195,UN0624,ZC0195,佛說彌勒下生經,1,1,19,19,
ZC0196,UN0625,ZC0196,佛說彌勒下生成佛經,1,0,19,19,
ZC0197,UN0626,ZC0197,佛說彌勒下生成佛經,1,0,19,19,
ZC0198,UN0840,ZC0198,佛說諸法勇王經,1,0,19,19,
ZC0199,UN0841,ZC0199,佛說一切法高王經,1,1,19,19,
ZC0200,UN0851,ZC0200,第一義法勝經,1,1,19,19,
ZC0201,UN0850,ZC0201,大威燈光仙人問疑經,1,0,19,19,
ZC0202,UN0695,ZC0202,順權方便經,2,0,19,19,
ZC0203,UN0694,ZC0203,樂瓔珞莊嚴方便品經,1,0,19,19,
ZC0204,UN0212,ZC0204,六度集經,7,6,19,19,
ZC0205,UN0231,ZC0205,太子須大拏經,1,1,19,19,
ZC0206,UN02341,ZC0206,佛說菩薩睒子經,1,0,19,19,
ZC0207,UN0227,ZC0207,佛說太子慕魄經,1,1,19,19,
ZC0208,UN0228,ZC0208,佛說太子墓珀經,1,1,19,19,
ZC0209,UN02351,ZC0209,佛說睒子經,1,1,19,19,
ZC0210,UN0241,ZC0210,佛說九色鹿經,1,1,19,19,
ZC0211,UN0825,ZC0211,佛說乳光經,1,0,19,19,
ZC0212,UN0845,ZC0212,無字寶篋經,1,1,19,19,
ZC0213,UN0846,ZC0213,大乘離文字普光明藏經,1,0,19,19,
ZC0214,UN0844,ZC0214,大乘遍照光明藏無字法門經,1,0,19,19,
ZC0215,UN0688,ZC0215,佛說老女人經,1,0,19,19,
ZC0216,UN0692,ZC0216,佛說無垢賢女經,1,1,19,19,
ZC0217,UN0689,ZC0217,佛說老母經,1,1,19,19,
ZC0218,UN0690,ZC0218,佛說母老六英經,1,1,19,19,
ZC0219,UN0693,ZC0219,佛說腹中女聽經,1,1,19,19,
ZC0220,UN0679,ZC0220,佛說月光童子經,1,0,19,19,
ZC0221,UN0680,ZC0221,申日兒本經,1,0,19,19,
ZC0222,UN0677,ZC0222,佛說德護長者經,2,1,19,19,
ZC0223,UN0632,ZC0223,文殊師利問菩提經,1,0,19,19,
ZC0224,UN0633,ZC0224,伽耶山頂經,1,1,19,19,
ZC0225,UN0634,ZC0225,佛說象頭精舍經,1,0,19,19,
ZC0226,UN0672,ZC0226,佛說逝童子經,1,1,19,19,
ZC0227,UN0635,ZC0227,大乘伽耶山頂經,1,1,19,19,
ZC0228,UN0673,ZC0228,佛說長者子制經,1,0,19,19,
ZC0229,UN0674,ZC0229,佛說菩薩逝經,1,0,19,19,
ZC0230,UN0826,ZC0230,佛說犢子經,1,0,19,19,
ZC0231,UN0691,ZC0231,佛說轉女身經,1,1,19,19,
ZC0232,UN0678,ZC0232,佛說申日經,1,0,19,19,
ZC0233,UN0763,ZC0233,佛說無上依經,2,2,19,19,
ZC0234,UN0781,ZC0234,甚稀有經,1,1,19,19,
ZC0235,UN0386,ZC0235,佛說寶積三昧文殊師利菩薩問法身經,1,1,19,19,
ZC0236,UN0780,ZC0236,佛說未曾有經,1,1,19,19,
ZC0237,UN0783,ZC0237,佛說稀有校量功德經,1,1,19,19,
ZC0238,UN0829,ZC0238,佛說決定總持經,1,1,19,19,
ZC0239,UN0239,ZC0239,銀色女經,1,1,19,19,
ZC0240,UN0643,ZC0240,大乘百福莊嚴相經,1,1,19,19,
ZC0241,UN0828,ZC0241,謗佛經,1,1,19,19,
ZC0242,UN0385,ZC0242,入法界體性經,1,0,19,19,
ZC0243,UN0848,ZC0243,如來師子吼經,1,0,19,19,
ZC0244,UN0815,ZC0244,佛說菩薩修行四法經,1,1,19,19,
ZC0245,UN0664,ZC0245,阿闍世王授決經,1,1,19,19,
ZC0246,UN0847,ZC0246,大方廣師子吼經,1,1,19,19,
ZC0247,UN0642,ZC0247,大乘百福相經,1,1,19,19,
ZC0248,UN0665,ZC0248,採花違王上佛授決號妙花經,1,1,19,19,
ZC0249,UN0856,ZC0249,說妙法決定業障經,1,1,19,19,
ZC0250,UN0814,ZC0250,大乘四法經,1,1,19,19,
ZC0251,UN0855,ZC0251,稱讚大乘功德經,1,1,19,19,
ZC0252,UN1562,ZC0252,善恭敬經,1,0,19,19,
ZC0253,UN0782,ZC0253,最無比經,1,1,19,19,
ZC0254,UN0238,ZC0254,前世三轉經,1,0,19,19,
ZC0255,UN1563,ZC0255,佛說正恭敬經,1,0,19,19,
ZC0256,UN0668,ZC0256,如來示教勝軍王經,1,0,19,19,
ZC0257,UN0789,ZC0257,佛說浴像功德經,1,1,19,19,
ZC0258,UN0667,ZC0258,佛說諫王經,1,1,19,19,
ZC0259,UN0116,ZC0259,緣起聖道經,1,1,19,19,
ZC0260,UN0597,ZC0260,佛說八吉祥神咒經,1,0,19,19,
ZC0261,UN0687,ZC0261,佛說龍施菩薩本起經,1,1,19,19,
ZC0262,UN0791,ZC0262,佛說摩訶剎頭經,1,1,19,19,
ZC0263,UN0669,ZC0263,佛為勝光天子說王法經,1,1,19,19,
ZC0264,UN0599,ZC0264,八吉祥經,1,0,19,19,
ZC0265,UN0598,ZC0265,佛說八陽神咒經,1,0,19,19,
ZC0266,UN0788,ZC0266,浴佛功德經,1,0,19,19,
ZC0267,UN0778,ZC0267,佛說盂蘭盆經,1,0,19,19,
ZC0268,UN0820,ZC0268,曼殊室利咒藏中校量數珠功德經,1,0,19,19,
ZC0269,UN0704,ZC0269,佛說大方等修多羅王經,1,0,19,19,
ZC0270,UN0639,ZC0270,佛說文殊師利巡行經,1,0,19,19,
ZC0271,UN0705,ZC0271,佛說轉有經,1,0,19,19,
ZC0272,UN0638,ZC0272,佛說文殊屍利經,1,1,19,19,
ZC0273,UN0596,ZC0273,八佛名號經,1,1,19,19,
ZC0274,UN0798,ZC0274,了本生死經,1,0,19,19,
ZC0275,UN0115,ZC0275,貝多樹下思惟十二因緣經,1,0,19,19,
ZC0276,UN0686,ZC0276,佛說龍施女經,1,0,19,19,
ZC0277,UN0799,ZC0277,佛說稻芊經,1,0,19,19,
ZC0278,UN0779,ZC0278,佛說報恩奉瓫經,1,1,19,19,
ZC0279,UN0790,ZC0279,佛說灌洗佛形像經,1,1,19,19,
ZC0280,UN0724,ZC0280,佛說自誓三昧經,1,1,19,19,
ZC0281,UN0785,ZC0281,佛說作佛形像經,1,1,19,19,
ZC0282,UN0723,ZC0282,佛說如來獨證自誓三昧經,1,1,19,19,
ZC0283,UN0784,ZC0283,佛說造立形像福報經,1,0,19,19,
ZC0284,UN0821,ZC0284,佛說校量數珠功德經,1,0,19,19,
ZC0285,UN1124,ZC0285,不空羂索神變真言經,30,26,19,20,
ZC0286,UN1126,ZC0286,不空羂索咒經,1,1,20,20,
ZC0287,UN1127,ZC0287,不空羂索神咒心經,1,1,20,20,
ZC0288,UN1131,ZC0288,不空羂索陀羅尼自在王咒經,3,1,20,20,
ZC0289,UN1132,ZC0289,不空羂索陁羅尼經,1,1,20,20,
ZC0290,UN10801,ZC0290,千眼千臂觀世音菩薩陁羅尼神咒經,2,2,20,20,
ZC0291,UN1079,ZC0291,千手千眼觀世音菩薩姥陀羅尼身經,1,0,20,20,
ZC0292,UN10822,ZC0292,佛說千手千眼觀世音菩薩廣大圓滿無礙大悲心陁羅尼經,1,1,20,20,
ZC0293,UN1115,ZC0293,觀世音菩薩如意摩尼陁羅尼經,1,1,20,20,
ZC0294,UN1114,ZC0294,觀世音秘密藏如意輪陁羅尼神咒經,1,1,20,20,
ZC0295,UN1113,ZC0295,佛說觀自在菩薩如意心陀羅尼咒經,1,0,20,20,
ZC0296,UN1112,ZC0296,如意輪陁羅尼經,1,1,20,20,
ZC0297,UN1220,ZC0297,大方廣菩薩藏經中文殊師利根本一字陁羅尼經,1,1,20,20,
ZC0298,UN1007,ZC0298,大金色孔雀王咒經,1,1,20,20,
ZC0299,UN1393,ZC0299,佛說十二佛名神咒校量功德除障滅罪經,1,1,21,21,
ZC0300,UN1221,ZC0300,曼殊室利菩薩咒藏中一字咒王經,1,1,21,21,
ZC0301,UN1394,ZC0301,佛說稱讚如來功德神咒經,1,1,21,21,
ZC0302,UN1006,ZC0302,佛說大孔雀咒王經,3,3,21,21,
ZC0303,UN1005,ZC0303,孔雀王咒經,1,0,21,21,
ZC0304,UN1008,ZC0304,佛說大金色孔雀王咒經,1,1,21,21,
ZC0305,UN1009,ZC0305,孔雀王咒經,2,2,21,21,
ZC0306,UN0919,ZC0306,佛說陀羅尼集經,12,6,21,21,
ZC0307,UN1057,ZC0307,千轉陀羅尼觀世音菩薩咒,1,1,21,21,
ZC0308,UN1096,ZC0308,佛說十一面觀世音神咒經,1,1,21,21,
ZC0309,UN1297,ZC0309,佛說摩利支天陀羅尼咒經,1,1,21,21,
ZC0310,UN1056,ZC0310,咒五首,1,1,21,21,
ZC0311,UN1097,ZC0311,十一面神咒心經,1,1,21,21,
ZC0312,UN10671,ZC0312,佛說六字神咒王經,1,1,21,21,
ZC0313,UN10672,ZC0313,六字神咒經,1,0,21,21,
ZC0314,UN1102,ZC0314,佛說七俱胝佛母準提大明陀羅尼經,1,0,21,21,
ZC0315,UN1104,ZC0315,佛說七俱胝佛母心大準提陀羅尼經,1,0,21,21,
ZC0316,UN11361,ZC0316,觀自在菩薩隨心咒經,1,0,21,21,
ZC0317,UN1385,ZC0317,種種雜咒經,1,1,21,21,
ZC0318,UN0986,ZC0318,最勝佛頂陀羅尼淨除業障咒經,1,1,21,21,
ZC0319,UN0984,ZC0319,佛頂尊勝陀羅尼經,1,1,21,21,
ZC0320,UN0987,ZC0320,佛說佛頂尊勝陀羅尼經,1,1,21,21,
ZC0321,UN09851,ZC0321,佛頂尊勝陀羅尼經,1,1,21,21,
ZC0322,UN0983,ZC0322,佛頂尊勝陀羅尼經,1,1,21,21,
ZC0323,UN1033,ZC0323,佛說出生無量門持經,1,1,21,21,
ZC0324,UN1032,ZC0324,佛說無量門微密持經,1,1,21,21,
ZC0325,UN1036,ZC0325,無量門破魔陀羅尼經,1,1,21,21,
ZC0326,UN1035,ZC0326,阿難陀目佉尼呵離陀經,1,1,21,21,
ZC0327,UN1411,ZC0327,妙臂印幢陀羅尼經,1,1,21,21,
ZC0328,UN1034,ZC0328,佛說阿難陀目佉尼呵離陀隣尼經,1,1,21,21,
ZC0329,UN1410,ZC0329,勝幢臂印陀羅尼經,1,1,21,21,
ZC0330,UN1037,ZC0330,舍利弗陀羅尼經,1,0,21,21,
ZC0331,UN1031,ZC0331,佛說一向出生菩薩經,1,1,21,21,
ZC0332,UN1038,ZC0332,出生無邊門陀羅尼經,1,1,21,21,
ZC0333,UN09852,ZC0333,咒三首經,1,0,21,21,
ZC0334,UN1389,ZC0334,佛說無崖際總持法門經,1,1,21,21,
ZC0335,UN1390,ZC0335,尊勝菩薩所問一切諸法入無量門陀羅尼經,1,1,21,21,
ZC0336,UN1392,ZC0336,金剛上昧陀羅尼經,1,0,21,21,
ZC0337,UN1391,ZC0337,金剛場陀羅尼經,1,1,21,21,
ZC0338,UN1183,ZC0338,如來方便善巧咒經,1,1,21,21,
ZC0339,UN1404,ZC0339,佛說師子奮迅菩薩所問經,1,1,21,21,
ZC0340,UN1399,ZC0340,佛說陀鄰尼鉢經,1,1,21,21,
ZC0341,UN1405,ZC0341,佛說花聚陀羅尼咒經,1,1,21,21,
ZC0342,UN1066,ZC0342,佛說六字咒王經,1,0,21,21,
ZC0343,UN1398,ZC0343,佛說持句神咒經,1,1,21,21,
ZC0344,UN1174,ZC0344,佛說善法方便陀羅尼經,1,1,21,21,
ZC0345,UN1182,ZC0345,虛空藏菩薩問七佛陀羅尼咒經,1,1,21,21,
ZC0346,UN11751,ZC0346,金剛秘密善門陀羅尼咒經,1,1,21,21,
ZC0347,UN1403,ZC0347,佛說華積陀羅尼神咒經,1,0,21,21,
ZC0348,UN1173,ZC0348,護命法門神咒經,1,1,21,21,
ZC0349,UN1397,ZC0349,東方最勝燈王陀羅尼經,1,1,21,21,
ZC0350,UN1045,ZC0350,無垢淨光大陀羅尼經,1,1,21,21,
ZC0351,UN1065,ZC0351,請觀世音菩薩消伏毒害陀羅尼咒經,1,1,21,21,
ZC0352,UN0606,ZC0352,佛說寶網經,1,1,21,21,
ZC0353,,ZC0353,菩薩行五十緣身經,1,1,21,21,
ZC0354,UN0838,ZC0354,佛說演道俗業經,1,1,21,21,
ZC0355,UN0824,ZC0355,佛說內藏百寶經,1,1,21,21,
ZC0356,UN0697,ZC0356,佛說梵志女首意經,1,1,22,22,
ZC0357,UN0812,ZC0357,佛說四不可得經,1,0,22,22,
ZC0358,UN0675,ZC0358,私呵昧經,1,1,22,22,
ZC0359,UN0676,ZC0359,菩薩生地經,1,0,22,22,
ZC0360,UN0362,ZC0360,佛說菩薩修行經,1,1,22,22,
ZC0361,UN0760,ZC0361,大方等如來藏經,1,1,22,22,
ZC0362,UN0360,ZC0362,佛說須賴經,1,0,22,22,
ZC0363,UN0731,ZC0363,佛說成具光明定意經,1,0,22,22,
ZC0364,UN0607,ZC0364,佛說百佛名經,1,1,22,22,
ZC0365,UN0222,ZC0365,金色王經,1,1,22,22,
ZC0366,UN0777,ZC0366,佛說諸德福田經,1,0,22,22,
ZC0367,UN0794,ZC0367,佛說溫室洗浴眾僧經,1,0,22,22,
ZC0368,UN0849,ZC0368,佛語經,1,0,22,22,
