name,unified_sutra_code,sutra_code,sutra_name,reel_num,page_count,start_volume,start_page,end_volume,end_page,remark
ZC_1_412,UN_246,ZC_1,大般若波羅蜜多經,412,,3,133,3,159,
ZC_1_415,UN_246,ZC_1,大般若波羅蜜多經,415,,3,161,3,185,
ZC_1_420,UN_246,ZC_1,大般若波羅蜜多經,420,,3,187,3,212,
ZC_1_424,UN_246,ZC_1,大般若波羅蜜多經,424,,3,213,3,236,
ZC_1_425,UN_246,ZC_1,大般若波羅蜜多經,425,,3,237,3,260,
ZC_1_427,UN_246,ZC_1,大般若波羅蜜多經,427,,3,261,3,286,
ZC_1_428,UN_246,ZC_1,大般若波羅蜜多經,428,,3,287,3,311,
ZC_1_429,UN_246,ZC_1,大般若波羅蜜多經,429,,3,313,3,337,
ZC_1_432,UN_246,ZC_1,大般若波羅蜜多經,432,,3,339,3,363,
ZC_1_441,UN_246,ZC_1,大般若波羅蜜多經,441,,3,365,3,389,
ZC_1_445,UN_246,ZC_1,大般若波羅蜜多經,445,,3,391,3,414,
ZC_1_446,UN_246,ZC_1,大般若波羅蜜多經,446,,3,415,3,440,
ZC_1_449,UN_246,ZC_1,大般若波羅蜜多經,449,,3,441,3,465,
ZC_1_454,UN_246,ZC_1,大般若波羅蜜多經,454,,3,467,3,491,
ZC_1_456,UN_246,ZC_1,大般若波羅蜜多經,456,,3,493,3,517,
ZC_1_457,UN_246,ZC_1,大般若波羅蜜多經,457,,3,519,3,543,
ZC_1_458,UN_246,ZC_1,大般若波羅蜜多經,458,,3,545,3,569,
ZC_1_468,UN_246,ZC_1,大般若波羅蜜多經,468,,3,571,3,596,
ZC_1_469,UN_246,ZC_1,大般若波羅蜜多經,469,,3,597,3,622,
ZC_1_476,UN_246,ZC_1,大般若波羅蜜多經,476,,3,623,3,647,
ZC_1_479,UN_246,ZC_1,大般若波羅蜜多經,479,,3,649,3,650,卷479的序
ZC_1_479,UN_246,ZC_1,大般若波羅蜜多經,479,,3,650,3,675,
ZC_1_480,UN_246,ZC_1,大般若波羅蜜多經,480,,3,677,3,702,
ZC_1_484,UN_246,ZC_1,大般若波羅蜜多經,484,,3,703,3,729,
ZC_1_485,UN_246,ZC_1,大般若波羅蜜多經,485,,3,731,3,757,
ZC_1_488,UN_246,ZC_1,大般若波羅蜜多經,488,,3,759,3,786,
ZC_1_491,UN_246,ZC_1,大般若波羅蜜多經,491,,3,787,3,812,
ZC_1_498,UN_246,ZC_1,大般若波羅蜜多經,498,,3,813,3,837,
ZC_1_500,UN_246,ZC_1,大般若波羅蜜多經,500,,4,1,4,26,
ZC_1_507,UN_246,ZC_1,大般若波羅蜜多經,507,,4,27,4,53,此經卷可能不全
ZC_1_510,UN_246,ZC_1,大般若波羅蜜多經,510,,4,55,4,80,
ZC_1_513,UN_246,ZC_1,大般若波羅蜜多經,513,,4,81,4,108,
ZC_1_531,UN_246,ZC_1,大般若波羅蜜多經,531,,4,109,4,134,
ZC_1_549,UN_246,ZC_1,大般若波羅蜜多經,549,,4,135,4,161,
ZC_1_551,UN_246,ZC_1,大般若波羅蜜多經,551,,4,163,4,190,
ZC_1_555,UN_246,ZC_1,大般若波羅蜜多經,555,,4,191,4,216,
ZC_1_557,UN_246,ZC_1,大般若波羅蜜多經,557,,4,217,4,242,
ZC_1_570,UN_246,ZC_1,大般若波羅蜜多經,570,,4,243,4,267,
ZC_1_577,UN_246,ZC_1,大般若波羅蜜多經,577,,4,269,4,270,卷577的序
ZC_1_577,UN_246,ZC_1,大般若波羅蜜多經,577,,4,270,4,297,
ZC_1_582,UN_246,ZC_1,大般若波羅蜜多經,582,,4,299,4,325,
ZC_1_584,UN_246,ZC_1,大般若波羅蜜多經,584,,4,327,4,328,卷584的序
ZC_1_584,UN_246,ZC_1,大般若波羅蜜多經,584,,4,328,4,351,
ZC_1_586,UN_246,ZC_1,大般若波羅蜜多經,586,,4,353,4,374,
ZC_1_590,UN_246,ZC_1,大般若波羅蜜多經,590,,4,375,4,376,卷590的序
ZC_1_590,UN_246,ZC_1,大般若波羅蜜多經,590,,4,376,4,400,
ZC_1_597,UN_246,ZC_1,大般若波羅蜜多經,597,,4,401,4,426,
ZC_2_2,UN_247,ZC_2,放光般若經,2,,4,427,,465,此卷經末尾經名與開頭名稱不符
ZC_2_3,UN_247,ZC_2,放光般若經,3,,4,467,4,498,此卷經末尾經名與開頭名稱不符
ZC_2_4,UN_247,ZC_2,放光般若經,4,,4,499,4,536,此卷經末尾經名與開頭名稱不符
ZC_3_1,UN_249,ZC_3,摩訶般若波羅蜜經,1,,4,537,4,572,此卷經末尾經名與開頭名稱不符
ZC_3_5,UN_249,ZC_3,摩訶般若波羅蜜經,5,,4,573,4,612,此卷經末尾經名與開頭名稱不符
ZC_3_8,UN_249,ZC_3,摩訶般若波羅蜜經,8,,4,613,4,643,此卷經末尾經名與開頭名稱不符
ZC_3_9,UN_249,ZC_3,摩訶般若波羅蜜經,9,,4,645,4,676,此卷經末尾經名與開頭名稱不符
ZC_3_12,UN_249,ZC_3,摩訶般若波羅蜜經,12,,4,677,4,706,
ZC_3_16,UN_249,ZC_3,摩訶般若波羅蜜經,16,,4,707,4,735,
ZC_3_27,UN_249,ZC_3,摩訶般若波羅蜜經,27,,4,737,4,771,
ZC_4_1,UN_248,ZC_4,光讚經,1,,4,773,4,813,目錄為存目，實際有經文
ZC_4_10,UN_248,ZC_4,光讚經,10,,4,815,4,842,
ZC_6_2,UN_249,ZC_6,摩訶般若波羅蜜經,2,,5,1,5,34,正文經名為《摩訶般若波羅蜜道行徑》
ZC_7_9,UN_250,ZC_7,道行般若經,9,,5,35,5,61,此卷經文可能不全
ZC_7_10,UN_250,ZC_7,道行般若經,10,,5,63,5,82,
ZC_8_0,UN_253,ZC_8,小品般若波羅蜜經,0,,5,83,5,85,序，正文中經名为“小品經”目录中經名为“小品般若波羅蜜經”
ZC_8_1,UN_253,ZC_8,小品般若波羅蜜經,1,,5,85,5,104,正文中起始經名为“摩訶般若波羅蜜經”目录中經名为“小品般若波羅蜜經”
ZC_8_4,UN_253,ZC_8,小品般若波羅蜜經,4,,5,105,5,124,
ZC_8_6,UN_253,ZC_8,小品般若波羅蜜經,6,,5,125,5,147,
ZC_8_8,UN_253,ZC_8,小品般若波羅蜜經,8,,5,149,5,168,
ZC_8_9,UN_253,ZC_8,小品般若波羅蜜經,9,,5,169,5,189,
ZC_9_2,UN_256,ZC_9,勝天王般若波羅蜜經,2,,5,191,5,222,
ZC_9_3,UN_256,ZC_9,勝天王般若波羅蜜經,3,,5,223,5,249,
ZC_9_7,UN_256,ZC_9,勝天王般若波羅蜜經,7,,5,251,5,272,
ZC_10_3,UN_251,ZC_10,大明度經,3,,5,273,5,294,
ZC_10_4,UN_251,ZC_10,大明度經,4,,5,295,5,321,
ZC_10_5,UN_251,ZC_10,大明度經,5,,5,323,5,348,
ZC_11_2,UN_257,ZC_11,文殊師利所説摩訶般若波羅蜜經,2,,5,349,5,364,
ZC_12_1,UN_258,ZC_12,文殊師利所説般若波羅蜜經,1,,5,364,5,364,存目，正文中无此卷
ZC_13_1,UN_259,ZC_13,佛説濡首菩薩無上清淨分衛經,1,,5,364,5,364,存目，正文中无此卷
ZC_14_1,UN_260,ZC_14,金剛般若波羅蜜經,1,,5,364,5,364,存目，正文中无此卷
ZC_15_1,UN_261,ZC_15,金剛般若波羅蜜經,1,,5,365,5,385,
ZC_16_1,UN_262,ZC_16,金剛般若波羅蜜經,1,,5,387,5,408,
ZC_17_2,UN_264,ZC_17,能斷金剛般若波羅蜜經,2,,5,409,5,426,正文中經名为“佛说能斷金剛般若波羅蜜經”，目录中經名为“能斷金剛般若波羅蜜經”
ZC_18_1,UN_271,ZC_18,佛説仁王般若波羅蜜經,1,,5,427,5,448,
ZC_22_0,UN_279,ZC_22,大寳積經,0,,5,449,5,451,序
ZC_22_1,UN_279,ZC_22,大寳積經,1,,5,451,5,470,
ZC_22_5,UN_279,ZC_22,大寳積經,5,,5,471,5,497,
ZC_22_6,UN_279,ZC_22,大寳積經,6,,5,499,5,523,
ZC_22_8,UN_279,ZC_22,大寳積經,8,,5,525,5,547,
ZC_22_10,UN_279,ZC_22,大寳積經,10,,5,549,5,575,
ZC_22_12,UN_279,ZC_22,大寳積經,12,,5,577,5,598,
ZC_22_13,UN_279,ZC_22,大寳積經,13,,5,599,5,625,
ZC_22_14,UN_279,ZC_22,大寳積經,14,,5,627,5,650,
ZC_22_15,UN_279,ZC_22,大寳積經,15,,5,651,5,674,
ZC_22_16,UN_279,ZC_22,大寳積經,16,,5,675,5,699,
ZC_22_17,UN_279,ZC_22,大寳積經,17,,5,701,5,724,
ZC_22_21,UN_279,ZC_22,大寳積經,21,,5,725,5,750,
ZC_22_25,UN_279,ZC_22,大寳積經,25,,5,751,5,774,
ZC_22_29,UN_279,ZC_22,大寳積經,29,,5,775,5,790,
ZC_22_30,UN_279,ZC_22,大寳積經,30,,5,791,5,810,
ZC_22_34,UN_279,ZC_22,大寳積經,34,,5,811,5,832,
ZC_22_36,UN_279,ZC_22,大寳積經,36,,6,1,6,21,
ZC_22_37,UN_279,ZC_22,大寳積經,37,,6,23,6,53,
ZC_22_38,UN_279,ZC_22,大寳積經,38,,6,55,6,90,
ZC_22_52,UN_279,ZC_22,大寳積經,52,,6,91,6,118,
ZC_22_56,UN_279,ZC_22,大寳積經,56,,6,119,6,140,
ZC_22_58,UN_279,ZC_22,大寳積經,58,,6,141,6,159,
ZC_22_60,UN_279,ZC_22,大寳積經,60,,6,161,6,181,
ZC_22_61,UN_279,ZC_22,大寳積經,61,,6,183,6,202,
ZC_22_65,UN_279,ZC_22,大寳積經,65,,6,203,6,218,
ZC_22_67,UN_279,ZC_22,大寳積經,67,,6,219,6,241,
ZC_22_68,UN_279,ZC_22,大寳積經,68,,6,243,6,260,
ZC_22_78,UN_279,ZC_22,大寳積經,78,,6,261,6,287,
ZC_22_90,UN_279,ZC_22,大寳積經,90,,6,289,6,311,
ZC_22_91,UN_279,ZC_22,大寳積經,91,,6,313,6,331,
ZC_22_92,UN_279,ZC_22,大寳積經,92,,6,333,6,352,
ZC_22_94,UN_279,ZC_22,大寳積經,94,,6,353,6,370,
ZC_22_95,UN_279,ZC_22,大寳積經,95,,6,371,6,385,
ZC_22_99,UN_279,ZC_22,大寳積經,99,,6,387,6,409,
ZC_22_100,UN_279,ZC_22,大寳積經,100,,6,411,6,444,
ZC_22_102,UN_279,ZC_22,大寳積經,102,,6,445,6,467,
ZC_22_103,UN_279,ZC_22,大寳積經,103,,6,469,6,492,
ZC_22_106,UN_279,ZC_22,大寳積經,106,,6,493,6,518,
ZC_22_107,UN_279,ZC_22,大寳積經,107,,6,519,6,539,
ZC_22_108,UN_279,ZC_22,大寳積經,108,,6,541,6,562,
ZC_22_116,UN_279,ZC_22,大寳積經,116,,6,563,6,583,
ZC_22_119,UN_279,ZC_22,大寳積經,119,,6,585,6,611,
ZC_22_120,UN_279,ZC_22,大寳積經,120,,6,613,6,641,
ZC_23_3,UN_343,ZC_23,大方廣三戒經,3,,6,643,6,668,
ZC_24_1,UN_391,ZC_24,佛說無量清淨平等覺經,1,,6,669,6,691,
ZC_24_2,UN_391,ZC_24,佛說無量清淨平等覺經,2,,6,693,6,718,
ZC_25_1,UN_392,ZC_25,佛說阿彌陁經,1,,6,719,6,762,目录名为：佛說阿彌陀三耶三佛薩樓佛檀過度人道經
ZC_29_1,UN_347,ZC_29,佛說普門品經,1,,6,763,6,794,
ZC_30_1,UN_349,ZC_30,佛說胞胎經,1,,6,795,6,816,
ZC_32_0,UN_355,ZC_32,法鏡經,0,,6,817,6,818,序
ZC_32_1,UN_355,ZC_32,法鏡經,1,,6,818,6,849,
ZC_33_1,UN_354,ZC_33,鬱迦羅越問菩薩行經,1,,7,1,7,36,
ZC_34_1,UN_356,ZC_34,佛說幻士仁賢經,1,,7,37,7,63,
ZC_35_1,UN_357,ZC_35,佛說決定毗尼經,1,,7,65,7,88,
ZC_38_1,UN_151,ZC_38,須摩提經,1,,7,89,7,98,
ZC_39_1,UN_366,ZC_39,佛說須摩提菩薩經,1,,7,99,7,110,目录经名为“佛說須菩提菩薩經”
ZC_40_1,UN_367,ZC_40,佛說阿闍貰王女阿術達菩薩經,1,,7,111,7,136,目錄名是“述”，經文名為“術”
ZC_41_1,UN_368,ZC_41,佛說離垢施女經,1,,7,137,7,169,170頁為空白頁
ZC_42_1,UN_369,ZC_42,得無垢女經,1,,7,171,7,208,
ZC_44_1,UN_372,ZC_44,佛說如幻三昧經,1,,7,209,7,251,252為空白頁
ZC_49_0,UN_377,ZC_49,大乘顯識經,0,,7,253,7,255,大唐新譯聖教序
ZC_49_1,UN_377,ZC_49,大乘顯識經,1,,7,255,7,270,
ZC_50_1,UN_378,ZC_50,佛說大乘方等要慧經,1,,7,271,7,272,
ZC_51_1,UN_379,ZC_51,彌勒菩薩所問本願經,1,,7,273,7,284,
ZC_52_1,UN_380,ZC_52,佛說遺日摩尼寶經,1,,7,285,7,307,
ZC_53_1,UN_381,ZC_53,佛說摩訶衍寶嚴經,1,,7,309,7,338,
ZC_54_1,UN_383,ZC_54,勝鬘獅子吼一乘大方便方廣經,1,,7,339,7,367,
ZC_55_1,UN_384,ZC_55,毗耶娑問經,1,,7,369,7,392,
ZC_55_2,UN_384,ZC_55,毗耶娑問經,2,,7,393,7,417,
ZC_56_1,UN_432,ZC_56,大方等大集經,1,,7,419,7,449,
ZC_56_2,UN_432,ZC_56,大方等大集經,2,,7,451,7,475,
ZC_56_3,UN_432,ZC_56,大方等大集經,3,,7,477,7,510,
ZC_56_5,UN_432,ZC_56,大方等大集經,5,,7,511,7,535,
ZC_56_7,UN_432,ZC_56,大方等大集經,7,,7,537,7,563,
ZC_56_9,UN_432,ZC_56,大方等大集經,9,,7,565,7,600,
ZC_56_10,UN_432,ZC_56,大方等大集經,10,,7,601,7,631,
ZC_56_11,UN_432,ZC_56,大方等大集經,11,,7,633,7,666,
ZC_56_12,UN_432,ZC_56,大方等大集經,12,,7,667,7,707,
ZC_56_16,UN_432,ZC_56,大方等大集經,16,,7,709,7,736,
ZC_56_17,UN_432,ZC_56,大方等大集經,17,,7,737,7,771,
ZC_56_18,UN_432,ZC_56,大方等大集經,18,,7,773,7,799,
ZC_56_19,UN_432,ZC_56,大方等大集經,19,,7,801,7,836,
ZC_56_21,UN_432,ZC_56,大方等大集經,21,,8,1,8,43,
ZC_56_25,UN_432,ZC_56,大方等大集經,25,,8,45,8,69,
ZC_56_26,UN_432,ZC_56,大方等大集經,26,,8,71,8,93,
ZC_56_28,UN_432,ZC_56,大方等大集經,28,,8,95,8,128,
ZC_56_31,UN_432,ZC_56,大方等大集經,31,,8,129,8,156,
ZC_56_32,UN_432,ZC_56,大方等大集經,32,,8,157,8,182,
ZC_56_34,UN_432,ZC_56,大方等大集經,34,,8,183,8,210,
ZC_56_36,UN_432,ZC_56,大方等大集經,36,,8,211,8,234,
ZC_56_37,UN_432,ZC_56,大方等大集經,37,,8,235,8,255,
ZC_56_38,UN_432,ZC_56,大方等大集經,38,,8,257,8,289,
ZC_56_39,UN_432,ZC_56,大方等大集經,39,,8,291,8,314,
ZC_56_40,UN_432,ZC_56,大方等大集經,40,,8,315,8,333,
ZC_56_42,UN_432,ZC_56,大方等大集經,42,,8,335,8,365,
ZC_56_45,UN_432,ZC_56,大方等大集經,45,,8,367,8,387,
ZC_56_46,UN_432,ZC_56,大方等大集經,46,,8,389,8,412,
ZC_56_47,UN_432,ZC_56,大方等大集經,47,,8,413,8,444,
ZC_56_48,UN_432,ZC_56,大方等大集經,48,,8,445,8,475,
ZC_56_50,UN_432,ZC_56,大方等大集經,50,,8,477,8,506,
ZC_56_51,UN_432,ZC_56,大方等大集經,51,,8,507,8,535,
ZC_56_53,UN_432,ZC_56,大方等大集經,53,,8,537,8,560,
ZC_56_56,UN_432,ZC_56,大方等大集經,56,,8,561,8,598,
ZC_56_58,UN_432,ZC_56,大方等大集經,58,,8,599,8,626,
ZC_57_0,UN_451,ZC_57,大乘大集地藏十輪經,0,,8,627,8,631,大唐三藏聖教序
ZC_57_1,UN_451,ZC_57,大乘大集地藏十輪經,1,,8,631,8,660,
ZC_57_7,UN_451,ZC_57,大乘大集地藏十輪經,7,,8,661,8,684,
ZC_58_1,UN_452,ZC_58,大方廣十輪經,1,,8,685,8,705,
ZC_58_2,UN_452,ZC_58,大方廣十輪經,2,,8,707,8,726,
ZC_58_3,UN_452,ZC_58,大方廣十輪經,3,,8,727,8,747,
ZC_59_1,,ZC_59,大乘大集經,1,,8,749,8,777,
ZC_59_2,,ZC_59,大乘大集經,2,,8,779,8,806,
ZC_60_3,UN_455,ZC_60,菩薩念佛三昧經,3,,8,807,8,835,
ZC_61_2,UN_449,ZC_61,虛空孕菩薩經,2,,9,1,9,22,
ZC_65_2,UN_456,ZC_65,大方等大集經菩薩會佛三昧分,2,,9,23,9,39,
ZC_65_3,UN_456,ZC_65,大方等大集經菩薩會佛三昧分,3,,9,41,9,61,
ZC_65_5,UN_456,ZC_65,大方等大集經菩薩會佛三昧分,5,,9,63,9,81,
ZC_65_7,UN_456,ZC_65,大方等大集經菩薩會佛三昧分,7,,9,83,9,100,
ZC_66_3,UN_457,ZC_66,大方等大集經賢護分,3,,9,101,9,121,
ZC_66_4,UN_457,ZC_66,大方等大集經賢護分,4,,9,123,9,149,
ZC_66_5,UN_457,ZC_66,大方等大集經賢護分,5,,9,151,9,176,
ZC_67_1,UN_458,ZC_67,般舟三昧經,1,,9,177,9,199,
ZC_67_2,UN_458,ZC_67,般舟三昧經,2,,9,201,9,225,
ZC_67_3,UN_458,ZC_67,般舟三昧經,3,,9,227,9,248,
ZC_68_1,UN_460,ZC_68,拔陂菩薩經,1,,9,249,9,269,
ZC_69_1,UN_438,ZC_69,阿差末菩薩經,1,,9,271,9,290,
ZC_69_2,UN_438,ZC_69,阿差末菩薩經,2,,9,291,9,311,
ZC_69_4,UN_438,ZC_69,阿差末菩薩經,4,,9,313,9,333,
ZC_69_5,UN_438,ZC_69,阿差末菩薩經,5,,9,335,9,353,
ZC_70_1,UN_437,ZC_70,無盡意菩薩經,1,,9,355,9,373,
ZC_70_4,UN_437,ZC_70,無盡意菩薩經,4,,9,375,9,395,
ZC_70_5,UN_437,ZC_70,無盡意菩薩經,5,,9,397,9,417,
ZC_70_6,UN_437,ZC_70,無盡意菩薩經,6,,9,419,9,439,
ZC_71_1,UN_440,ZC_71,大哀經,1,,9,441,9,462,
ZC_71_2,UN_440,ZC_71,大哀經,2,,9,463,9,489,
ZC_71_4,UN_440,ZC_71,大哀經,4,,9,491,9,507,
ZC_71_5,UN_440,ZC_71,大哀經,5,,9,509,9,527,
ZC_71_6,UN_440,ZC_71,大哀經,6,,9,529,9,551,
ZC_72_2,UN_463,ZC_72,大集譬喻王經,2,,9,553,9,575,
ZC_73_1,UN_441,ZC_73,寶女所問經,1,,9,577,9,602,
ZC_73_2,UN_441,ZC_73,寶女所問經,2,,9,603,9,620,
ZC_73_4,UN_441,ZC_73,寶女所問經,4,,9,621,9,641,
ZC_74_1,UN_461,ZC_74,自在王菩薩經,1,,9,643,9,668,
ZC_75_2,UN_462,ZC_75,奮迅王問經,2,,9,669,9,698,
ZC_76_2,UN_443,ZC_76,佛說無言童子經,2,,9,699,9,730,
ZC_77_1,UN_445,ZC_77,寶星陀羅尼經,1,,9,731,9,748,
ZC_77_2,UN_445,ZC_77,寶星陀羅尼經,2,,9,749,9,771,
ZC_77_4,UN_445,ZC_77,寶星陀羅尼經,4,,9,773,9,797,
ZC_77_6,UN_445,ZC_77,寶星陀羅尼經,6,,9,799,9,821,
ZC_77_7,UN_445,ZC_77,寶星陀羅尼經,7,,9,823,9,838,
ZC_77_9,UN_445,ZC_77,寶星陀羅尼經,9,,10,1,10,20,
ZC_78_1,UN_310,ZC_78,大方廣佛華嚴經,1,,10,21,10,48,
ZC_78_2,UN_310,ZC_78,大方廣佛華嚴經,2,,10,49,10,79,
ZC_78_3,UN_310,ZC_78,大方廣佛華嚴經,3,,10,81,10,113,
ZC_78_4,UN_310,ZC_78,大方廣佛華嚴經,4,,10,115,10,148,
ZC_78_5,UN_310,ZC_78,大方廣佛華嚴經,5,,10,149,10,181,
ZC_78_6,UN_310,ZC_78,大方廣佛華嚴經,6,,10,183,10,212,
ZC_78_7,UN_310,ZC_78,大方廣佛華嚴經,7,,10,213,10,247,
ZC_78_10,UN_310,ZC_78,大方廣佛華嚴經,10,,10,249,10,282,
ZC_78_11,UN_310,ZC_78,大方廣佛華嚴經,11,,10,283,10,319,
ZC_78_12,UN_310,ZC_78,大方廣佛華嚴經,12,,10,321,10,351,经文末尾疑似缺失
ZC_78_15,UN_310,ZC_78,大方廣佛華嚴經,15,,10,353,10,388,
ZC_78_16,UN_310,ZC_78,大方廣佛華嚴經,16,,10,389,10,421,
ZC_78_17,UN_310,ZC_78,大方廣佛華嚴經,17,,10,423,10,463,
ZC_78_18,UN_310,ZC_78,大方廣佛華嚴經,18,,10,465,10,498,
ZC_78_19,UN_310,ZC_78,大方廣佛華嚴經,19,,10,499,10,533,
ZC_78_21,UN_310,ZC_78,大方廣佛華嚴經,21,,10,535,10,569,
ZC_78_23,UN_310,ZC_78,大方廣佛華嚴經,23,,10,571,10,601,
ZC_78_26,UN_310,ZC_78,大方廣佛華嚴經,26,,10,603,10,629,
ZC_78_29,UN_310,ZC_78,大方廣佛華嚴經,29,,10,631,10,655,
