name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,end_volume,remark
QL_50,UN_374,QL_50,太子和休經,1,,20,20,
QL_51,UN_385,QL_51,入法界體性經,1,,20,20,
QL_52,UN_375,QL_52,慧上菩薩問大善權經,2,,20,20,
QL_53,UN_377,QL_53,大乘顯識經,2,,20,20,
QL_54,UN_378,QL_54,佛說大乘方等要慧經,1,,20,20,
QL_55,UN_379,QL_55,彌勒菩薩所問本願經,1,,20,20,
QL_56,UN_389,QL_56,度一切諸佛境界智嚴經,1,,20,20,
QL_57,UN_380,QL_57,佛遺日摩尼寶經,1,,20,20,
QL_58,UN_381,QL_58,佛說摩訶衍寶嚴經,1,,20,20,
QL_59,UN_383,QL_59,勝鬘師子吼一乘大方便方廣經,1,,20,20,
QL_60,UN_384,QL_60,毘耶娑問經,2,,20,20,
QL_61,UN_433,QL_61,大方等大集經,30,,21,21,北涼天竺三藏 曇無讖譯
QL_62,UN_434,QL_62,大乘大方等日藏經,10,,21,21,
QL_63,UN_435,QL_63,大方等大集月藏經,10,,22,22,
QL_64,UN_451,QL_64,大乘大集地藏十輪經,10,,22,22,
QL_65,UN_452,QL_65,佛說大方廣十輪經,8,,22,22,
QL_66,UN_436,QL_66,大集須彌藏經,2,,22,22,
QL_67,UN_449,QL_67,虛空孕菩薩經,2,,22,22,
QL_68,UN_446,QL_68,虛空藏菩薩經,1,,22,22,
QL_69,UN_447,QL_69,虛空藏菩薩神咒經,1,,22,22,
QL_70,UN_450,QL_70,觀虛空藏菩薩經,1,,22,22,
QL_71,UN_455,QL_71,佛說菩薩念佛三昧經,6,,22,22,
QL_72,UN_456,QL_72,佛說大方等大集菩薩念佛三昧經,10,,22,22,
QL_73,UN_458,QL_73,般舟三昧經,3,,23,23,
QL_74,UN_438,QL_74,阿差末菩薩經,7,,23,23,
QL_75,UN_457,QL_75,大方等大集賢護經,5,,23,23,
QL_76,UN_460,QL_76,拔陂菩薩經,1,,23,23,
QL_77,UN_437,QL_77,無盡意菩薩經,4,,23,23,
QL_78,UN_463,QL_78,大集譬喻王經,2,,23,23,
QL_79,UN_440,QL_79,大哀經,8,,23,23,
QL_80,UN_441,QL_80,寳女所問經,4,,23,23,
QL_81,UN_443,QL_81,無言童子經,2,,23,23,
QL_82,UN_461,QL_82,自在王菩薩經,2,,23,23,
QL_83,UN_462,QL_83,奮迅王問經,2,,23,23,
QL_84,UN_445,QL_84,寳星陀羅尼經,8,,23,23,
QL_85,UN_335,QL_85,度諸佛境界智光嚴經,1,,23,23,
QL_86,UN_1163,QL_86,大乘金剛髻珠菩薩修行分經,1,,23,23,
QL_87,UN_310,QL_87,大方廣佛華嚴經,60,,24,25,東晉天竺三藏佛陀跋陀羅等譯
QL_88,UN_309,QL_88,大方廣佛華嚴經,80,,25,27,唐于闐國三藏沙門實叉難陀譯
QL_89,UN_4821,QL_89,大方廣佛華嚴經普賢菩薩行願品,40,,27,27,
QL_90,UN_337,QL_90,信力入印法門經,5,,27,27,
QL_91,UN_336,QL_91,佛華嚴入如來德智不思議境界經,1,,28,28,
QL_92,UN_322,QL_92,佛說如來興顯經,4,,28,28,
QL_93,UN_334,QL_93,大方廣入如來智德不思議經,1,,28,28,
QL_94,UN_338,QL_94,大方廣佛華嚴經修慈分,1,,28,28,
QL_95,UN_320,QL_95,顯無邊佛土功德經,1,,28,28,
QL_96,UN_333,QL_96,大方廣佛華嚴經不思議佛境界分,1,,28,28,
QL_97,UN_332,QL_97,大方廣如來不思議境界經,1,,28,28,
QL_98,UN_330,QL_98,大方廣普賢所說經,1,,28,28,
QL_99,UN_339,QL_99,莊嚴菩提心經,1,,28,28,
QL_100,UN_312,QL_100,佛說菩薩本業經,1,,28,28,
QL_101,UN_327,QL_101,大方廣佛華嚴經續入法界品,1,,28,28,
QL_102,UN_311,QL_102,佛說兠沙經,1,,28,28,
QL_103,UN_340,QL_103,大方廣菩薩十地經,1,,28,28,
QL_104,UN_323,QL_104,度世品經,6,,28,28,
QL_105,UN_317,QL_105,十住經,6,,28,28,
QL_106,UN_326,QL_106,佛說羅摩伽經,4,,28,28,
QL_107,UN_313,QL_107,諸菩薩求佛本業經,1,,28,28,
QL_108,UN_314,QL_108,菩薩十住行道品經,1,,28,28,
QL_109,UN_315,QL_109,佛說菩薩十住經,1,,28,28,
QL_110,UN_316,QL_110,漸備一切智德經,5,,28,28,
QL_111,UN_319,QL_111,等目菩薩所問三昧經,3,,28,28,
QL_112,UN_629,QL_112,文殊師利問菩薩署經,1,,28,28,
QL_113,UN_409,QL_113,大般涅槃經,40,,29,29,北涼天竺三藏曇無讖奉召譯
QL_114,UN_2015,QL_114,南本大般涅槃經,36,,30,31,
QL_115,UN_412,QL_115,大般涅槃經後分,2,,31,31,
QL_116,UN_413,QL_116,佛說方等般泥洹經,2,,31,31,
QL_117,UN_415,QL_117,大悲經,5,,31,31,
QL_118,UN_7,QL_118,大般涅槃經,3,,31,31,東晉沙門釋法顯譯
QL_119,,QL_119,佛說方等泥洹經,2,,31,31,失譯人名附東晉録
QL_120,UN_411,QL_120,大般泥洹經,6,,31,31,
QL_121,UN_414,QL_121,四童子三昧經,3,,31,31,
QL_122,UN_424,QL_122,佛垂般涅槃略說教誡經,1,,31,31,
QL_123,UN_4225,QL_123,佛臨涅槃記法住經,1,,31,31,
QL_124,UN_427,QL_124,佛滅度後棺斂葬送經,1,,31,31,
QL_125,UN_426,QL_125,般泥洹後灌臘經,1,,31,31,
QL_126,UN_757,QL_126,金光明最勝王經,10,,32,32,
QL_127,UN_758,QL_127,金光明經,4,,32,32,
QL_128,UN_417,QL_128,等集眾德三昧經,3,,32,32,
QL_129,UN_416,QL_129,集一切福德三昧經,3,,32,32,
QL_130,UN_759,QL_130,合部金光明經,8,,32,32,
QL_131,UN_745,QL_131,入定不定印經,1,,32,32,
QL_132,UN_746,QL_132,不必定入定入印經,1,,32,32,
QL_133,UN_307,QL_133,無量義經,1,,32,32,
QL_134,UN_292,QL_134,妙法蓮華經,7,,32,32,
QL_135,UN_300,QL_135,法華三昧經,1,,32,32,
QL_136,UN_295,QL_136,薩曇芬陀利經,1,,32,32,
QL_137,UN_296,QL_137,妙法蓮華經觀世音菩薩普門品經,1,,32,32,
QL_138,UN_293,QL_138,正法華經,10,,32,33,
QL_139,UN_294,QL_139,添品妙法蓮華經,8,,33,33,
QL_140,UN_802,QL_140,分別緣起初勝法門經,2,,33,33,
QL_141,UN_803,QL_141,緣生初勝分法本經,2,,33,33,
QL_142,UN_217,QL_142,悲華經,10,,33,33,
QL_143,UN_212,QL_143,六度集經,8,,33,33,
QL_144,UN_650,QL_144,大乘頂王經,1,,33,33,
QL_145,UN_649,QL_145,大方等頂王經,1,,33,33,
QL_146,,QL_146,維摩詰所說大乘經,3,,33,33,
QL_147,UN_646,QL_147,維摩詰經,3,,33,33,
QL_148,UN_834,QL_148,道神足無極變化經,4,,34,34,
QL_149,UN_647,QL_149,說無垢稱經,6,,34,34,
QL_150,UN_299,QL_150,阿惟越致遮經,4,,34,34,
QL_151,UN_659,QL_151,佛說寶雨經,10,,34,34,
QL_152,UN_660,QL_152,佛說寶雲經,7,,34,34,
QL_153,UN_833,QL_153,佛昇忉利天為母說法經,3,,34,34,
QL_154,UN_773,QL_154,相續解脫地波羅蜜了義經,1,,34,34,劉宋天竺三藏法師 求那跋陀羅譯
QL_155,,QL_155,相續解脫如來所作隨順處了義經,1,,34,34,劉宋天竺三藏法師 求那跋陀羅譯
QL_156,UN_772,QL_156,佛說解節經,1,,34,34,
QL_157,UN_298,QL_157,不退轉法輪經,4,,34,34,
QL_158,UN_297,QL_158,廣博嚴淨不退轉法輪經,4,,34,34,
QL_159,UN_244,QL_159,方廣大莊嚴經,12,,34,35,
QL_160,UN_245,QL_160,普曜經,8,,35,35,
QL_161,UN_726,QL_161,伅真陀羅所問寶如來三昧經,3,,35,35,
QL_162,UN_725,QL_162,大樹緊那羅王所問經,4,,35,35,
QL_163,UN_752,QL_163,諸法本無經,3,,35,35,
QL_164,UN_751,QL_164,諸法無行經,2,,35,35,
QL_165,UN_653,QL_165,持人菩薩所問經,4,,35,35,
QL_166,UN_652,QL_166,持世經,4,,35,35,
QL_167,UN_1381,QL_167,佛說大灌頂神咒經,12,,35,35,
QL_168,UN_631,QL_168,佛說文殊師利現寶藏經,2,,35,35,
QL_169,UN_630,QL_169,大方廣寶篋經,2,,35,35,
QL_170,UN_2304,QL_170,佛說藥師如來本願經,1,,36,36,
QL_171,UN_620,QL_171,藥師琉璃光如來本願功德經,1,,36,36,
QL_172,UN_621,QL_172,藥師琉璃光七佛本願功德經,2,,36,36,
QL_173,UN_622,QL_173,番字藥師七佛本願功德經,1,,36,36,經文非漢字
QL_174,UN_728,QL_174,佛說阿闍世王經,2,,36,36,
QL_175,UN_764,QL_175,楞伽阿跋多羅寶經,4,,36,36,
QL_176,UN_765,QL_176,入楞伽經,10,,36,36,
QL_177,UN_766,QL_177,大乘入楞伽經,7,,36,36,
QL_178,UN_303,QL_178,菩薩行方便境界神通變化經,3,,36,36,
QL_179,UN_302,QL_179,大薩遮尼乾子受記經,10,,36,36,
QL_180,UN_218,QL_180,大乘大悲分陀利經,8,,37,37,
QL_181,UN_648,QL_181,善思童子經,2,,37,37,
QL_182,UN_729,QL_182,普超三昧經,4,,37,37,
QL_183,UN_730,QL_183,佛說放鉢經,1,,37,37,
QL_184,UN_836,QL_184,佛說大淨法門品經,1,,37,37,
QL_185,UN_835,QL_185,大莊嚴法門經,2,,37,37,
QL_186,UN_1011,QL_186,佛說大方等大雲請雨經,1,,37,37,
QL_187,UN_1012,QL_187,大雲請雨經,1,,37,37,
QL_188,UN_1013,QL_188,大雲輪請雨經,2,,37,37,
QL_189,UN_710,QL_189,勝思惟梵天所問經,6,,37,37,
QL_190,UN_708,QL_190,思益梵天所問經,4,,37,37,
QL_191,UN_739,QL_191,月燈三昧經,11,,37,37,
QL_192,UN_740,QL_192,月燈三昧經,1,,38,38,
QL_193,UN_831,QL_193,佛說象腋經,1,,38,38,
QL_194,UN_832,QL_194,佛說無所希望經,1,,38,38,
QL_195,UN_768,QL_195,佛說大乘同性經,2,,38,38,
QL_196,UN_769,QL_196,佛說證契大乘經,2,,38,38,
QL_197,UN_709,QL_197,持心梵天所問經,4,,38,38,
QL_198,UN_396,QL_198,佛說觀無量壽佛經,1,,38,38,
QL_199,UN_399,QL_199,稱讚淨土佛攝受經,1,,38,38,
QL_200,UN_398,QL_200,佛說阿彌陀經,1,,38,38,
QL_201,UN_401,QL_201,拔一切業障根本得生淨土神呪,1,,38,38,
QL_202,UN_406,QL_202,後出阿彌陀佛偈經,1,,38,38,
QL_203,UN_394,QL_203,大阿彌陀經,2,,38,38,
QL_204,UN_628,QL_204,佛說觀彌勒菩薩上生兜率陀天經,1,,38,38,
QL_205,UN_625,QL_205,佛說彌勒下生經,1,,38,38,
QL_206,UN_627,QL_206,佛說彌勒來時經,1,,38,38,
QL_207,UN_626,QL_207,佛說彌勒下生成佛經,1,,38,38,
QL_208,UN_624,QL_208,佛說觀彌勒菩薩下生經,1,,38,38,
QL_209,UN_623,QL_209,佛說彌勒成佛經,1,,38,38,
QL_210,UN_851,QL_210,佛說第一義法勝經,1,,38,38,
QL_211,UN_850,QL_211,佛說大威燈光仙人問疑經,1,,38,38,
QL_212,UN_841,QL_212,一切法高王經,1,,38,38,
QL_213,UN_840,QL_213,佛說諸法勇王經,1,,38,38,
QL_214,UN_695,QL_214,順權方便經,2,,38,38,
QL_215,UN_694,QL_215,佛說樂瓔珞莊嚴方便經,1,,38,38,
QL_216,UN_234,QL_216,菩薩睒子經,1,,38,38,
QL_217,UN_235,QL_217,佛說睒子經,1,,38,38,
QL_218,UN_241,QL_218,佛說九色鹿經,1,,38,38,
QL_219,UN_228,QL_219,佛說太子沐魄經,1,,38,38,
QL_220,UN_227,QL_220,太子慕魄經,1,,38,38,
QL_221,UN_845,QL_221,無字寶篋經,1,,38,38,
QL_222,UN_846,QL_222,大乘離文字普光明藏經,1,,38,38,
QL_223,UN_844,QL_223,大乘徧照光明藏無字法門經,1,,38,38,
QL_224,UN_688,QL_224,佛說老女人經,1,,38,38,
QL_225,UN_689,QL_225,佛說老母經,1,,38,38,
QL_226,UN_690,QL_226,佛說老母女六英經,1,,38,38,
QL_227,UN_673,QL_227,佛說長者子制經,1,,38,38,
QL_228,UN_674,QL_228,佛說菩薩逝經,1,,38,38,
QL_229,UN_672,QL_229,佛說逝童子經,1,,38,38,
QL_230,UN_679,QL_230,佛說月光童子經,1,,38,38,
QL_231,UN_680,QL_231,佛說申日兒本經,1,,38,38,
QL_232,UN_677,QL_232,佛說德護長者經,2,,38,38,
QL_233,UN_826,QL_233,佛說犢子經,1,,38,38,
QL_234,UN_825,QL_234,佛說乳光佛經,1,,38,38,
QL_235,UN_692,QL_235,佛說無垢賢女經,1,,38,38,
QL_236,UN_693,QL_236,佛說腹中女聽經,1,,38,38,
QL_237,UN_691,QL_237,佛說轉女身經,1,,38,38,
QL_238,UN_632,QL_238,文殊師利問菩提經,1,,38,38,
QL_239,UN_633,QL_239,伽耶山頂經,1,,38,38,
QL_240,UN_634,QL_240,佛說象頭精舍經,1,,38,38,
QL_241,UN_635,QL_241,大乘伽耶山頂經,1,,38,38,
QL_242,UN_829,QL_242,佛說決定總持經,1,,38,38,
QL_243,UN_828,QL_243,佛說謗佛經,1,,38,38,
QL_244,,QL_244,大方等大雲經,4,,38,38,未找到
QL_245,UN_388,QL_245,如來莊嚴智慧光明入一切佛境界經,2,,38,38,
QL_246,UN_771,QL_246,深密解脫經,5,,39,39,
QL_247,UN_770,QL_247,解深密經,5,,39,39,
QL_248,UN_667,QL_248,佛說諫王經,1,,39,39,
QL_249,UN_668,QL_249,如來示教勝軍王經,1,,39,39,
QL_250,UN_669,QL_250,佛為勝光天子說王法經,1,,39,39,
QL_251,UN_386,QL_251,寶積三昧文殊師利菩薩問法身經,1,,39,39,
QL_252,UN_306,QL_252,佛說濟諸方等學經,1,,39,39,
QL_253,UN_305,QL_253,大乘方廣緫持經,1,,39,39,
QL_254,UN_231,QL_254,太子須大拏經,1,,39,39,
QL_255,UN_734,QL_255,佛說如來智印經,1,,39,39,
QL_256,UN_733,QL_256,佛說慧印三昧經,1,,39,39,
QL_257,UN_736,QL_257,佛說無極寶三昧經,2,,39,39,
QL_258,UN_737,QL_258,寶如來三昧經,2,,39,39,
QL_259,UN_763,QL_259,無上依經,2,,39,39,
QL_260,UN_780,QL_260,佛說未曾有經,1,,39,39,
QL_261,UN_781,QL_261,佛說甚稀有經,1,,39,39,
QL_262,UN_848,QL_262,佛說如來師子吼經,1,,39,39,
QL_263,UN_847,QL_263,佛說大方廣師子吼經,1,,39,39,
QL_264,UN_642,QL_264,佛說大乘百福相經,1,,39,39,
QL_265,UN_643,QL_265,佛說大乘百福莊嚴相經,1,,39,39,
QL_266,UN_814,QL_266,佛說大乘四法經,1,,39,39,
QL_267,UN_815,QL_267,佛說菩薩修行四法經,1,,39,39,
QL_268,UN_783,QL_268,佛說稀有校量功德經,1,,39,39,
QL_269,UN_782,QL_269,佛說最無比經,1,,39,39,
QL_270,UN_238,QL_270,佛說前世三轉經,1,,39,39,
QL_271,UN_239,QL_271,佛說銀色女經,1,,39,39,
QL_272,UN_664,QL_272,佛說阿闍世王受決經,1,,39,39,
QL_273,UN_665,QL_273,採華違王上佛授決經,1,,39,39,
QL_274,UN_1563,QL_274,佛說正恭敬經,1,,39,39,
QL_275,UN_1562,QL_275,佛說善恭敬經,1,,39,39,
QL_276,UN_855,QL_276,稱讚大乘功德經,1,,39,39,
QL_277,UN_856,QL_277,妙法決定業障經,1,,39,39,
QL_278,UN_115,QL_278,佛說貝多樹下思惟十二因緣經,1,,39,39,
QL_279,UN_116,QL_279,佛說緣起聖道經,1,,39,39,
QL_280,UN_799,QL_280,佛說稻稈經,1,,39,39,
QL_281,UN_798,QL_281,佛說了本生死經,1,,39,39,
QL_282,UN_724,QL_282,佛說自誓三昧經,1,,39,39,
QL_283,UN_723,QL_283,如來獨證自誓三昧經,1,,39,39,
QL_284,UN_705,QL_284,佛說轉有經,1,,39,39,
QL_285,UN_704,QL_285,大方等修多羅王經,1,,39,39,
QL_286,UN_639,QL_286,佛說文殊師利巡行經,1,,39,39,
QL_287,UN_638,QL_287,佛說文殊屍利行經,1,,39,39,
QL_288,UN_786,QL_288,大乘造像功德經,2,,39,39,
QL_289,UN_785,QL_289,佛說作佛形像經,1,,39,39,
QL_290,UN_784,QL_290,佛說造立形像福報經,1,,39,39,
QL_291,UN_2311,QL_291,佛說灌佛經,1,,39,39,
QL_292,UN_790,QL_292,佛說灌洗佛經,1,,39,39,
QL_293,UN_789,QL_293,佛說浴像功德經,1,,39,39,
QL_294,UN_788,QL_294,浴像功德經,1,,39,39,
QL_295,UN_821,QL_295,佛說校量數珠功德經,1,,39,39,
QL_296,UN_820,QL_296,曼殊室利咒藏中校量數珠功德經,1,,39,39,
QL_297,UN_686,QL_297,佛說龍施女經,1,,39,39,
QL_298,UN_687,QL_298,佛說龍施菩薩本起經,1,,39,39,
QL_299,UN_597,QL_299,佛說八吉祥神呪經,1,,39,39,
QL_300,UN_598,QL_300,佛說八陽神呪經,1,,39,39,
QL_301,UN_599,QL_301,佛說八吉祥經,1,,39,39,
QL_302,UN_596,QL_302,佛說八佛名號經,1,,39,39,
QL_303,UN_778,QL_303,佛說盂蘭盆經,1,,39,39,
QL_304,UN_779,QL_304,佛說報恩奉盆經,1,,39,39,
QL_305,UN_1199,QL_305,佛說觀藥王藥上二菩薩經,1,,39,39,
QL_306,UN_1006,QL_306,佛說大孔雀呪王經,3,,39,39,
QL_307,UN_1004,QL_307,佛母大孔雀明王經,3,,39,39,
QL_308,UN_1005,QL_308,佛說孔雀王呪經,2,,39,39,
QL_309,,QL_309,佛說大孔雀王神咒經,1,,39,39,
QL_310,,QL_310,佛說大孔雀王雜神呪經,1,,39,39,
QL_311,UN_1007,QL_311,大金色孔雀王呪經,1,,39,39,
QL_312,UN_1126,QL_312,佛說不空羂索呪經,1,,39,39,
QL_313,UN_1131,QL_313,不空羂索心呪王經,3,,40,40,
QL_314,UN_1132,QL_314,不空羂索陀羅尼經,2,,40,40,
QL_315,UN_1127,QL_315,不空羂索呪心經,1,,40,40,
QL_316,UN_1126,QL_316,不空羂索神呪心經,1,,40,40,
QL_317,UN_1124,QL_317,不空羂索神變真言經,30,,40,40,
QL_318,UN_10801,QL_318,千眼千臂觀世音菩薩陀羅尼神呪經,2,,40,40,
QL_319,UN_1079,QL_319,千手千眼觀世音菩薩姥陀羅尼身經,1,,40,40,
QL_320,UN_10821,QL_320,千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經,1,,40,40,
QL_321,UN_1114,QL_321,觀世音菩薩秘密藏神咒經,1,,40,40,
QL_322,UN_1115,QL_322,觀世音菩薩如意摩尼陀羅尼經,1,,40,40,
QL_323,UN_1113,QL_323,觀自在菩薩如意心陀羅尼呪經,1,,40,40,
QL_324,UN_1112,QL_324,如意輪陀羅尼經,1,,40,40,
QL_325,UN_11363,QL_325,觀自在菩薩怛嚩多唎隨心陀羅尼經,1,,40,40,
QL_326,UN_1065,QL_326,請觀世音菩薩消伏毒害陀羅尼咒經,1,,40,40,
QL_327,UN_1096,QL_327,佛說十一面觀世音神咒經,1,,40,40,
QL_328,UN_1097,QL_328,十一面神咒心經,1,,40,40,
QL_329,UN_1057,QL_329,千轉陀羅尼觀世音菩薩咒經,1,,40,40,
QL_330,UN_1056,QL_330,呪五首經,1,,40,40,
QL_331,UN_1218,QL_331,六字神呪經,1,,40,40,
QL_332,UN_9852,QL_332,呪三首經,1,,40,40,
QL_333,UN_1220,QL_333,大方廣菩薩藏經中文殊師利根本一字陀羅尼法,1,,40,40,
QL_334,UN_1221,QL_334,曼殊室利菩薩呪藏中一字呪王經,1,,41,41,
QL_335,UN_1393,QL_335,十二佛名神呪校量功德除障滅罪經,1,,41,41,
QL_336,UN_1394,QL_336,佛說稱讚如來功德神呪經,1,,41,41,
QL_337,UN_1403,QL_337,華積陀羅尼神呪經,1,,41,41,
QL_338,UN_1404,QL_338,師子奮迅菩薩所問經,1,,41,41,
QL_339,UN_1405,QL_339,佛說華聚陀羅尼呪經,1,,41,41,
QL_340,UN_1066,QL_340,六字呪王經,1,,41,41,
QL_341,UN_10672,QL_341,六字神呪王經,1,,41,41,
QL_342,UN_697,QL_342,梵女首意經,1,,41,41,
QL_343,UN_696,QL_343,有德女所問大乘經,1,,41,41,
QL_344,UN_1104,QL_344,佛說七俱胝佛母心大准提陀羅尼經,1,,41,41,
QL_345,UN_1102,QL_345,佛說七俱胝佛母准提大明陁羅尼經,1,,41,41,
QL_346,UN_1103,QL_346,七俱胝佛母所說準提陀羅尼經,1,,41,41,
QL_347,UN_1385,QL_347,種種雜呪經,1,,41,41,
QL_348,UN_984,QL_348,佛頂尊勝陀羅尼經,1,,41,41,唐朝散郎杜行顗譯
QL_349,UN_983,QL_349,佛頂尊勝陀羅尼經,1,,41,41,唐罽賓沙門佛陀波利奉 詔譯
QL_350,UN_987,QL_350,佛說佛頂尊勝陁羂尼經,1,,41,41,
QL_351,UN_986,QL_351,最勝佛頂陀羅尼淨除業障經,1,,41,41,
QL_352,UN_9851,QL_352,佛頂最勝陀羅尼經,1,,41,41,
QL_353,UN_1037,QL_353,舍利弗陀羅尼經,1,,41,41,
QL_354,UN_1036,QL_354,佛說無量門破魔陀羅尼經,1,,41,41,
QL_355,UN_1032,QL_355,佛說無量門微密持經,1,,41,41,
QL_356,UN_1033,QL_356,佛說出生無量門持經,1,,41,41,
QL_357,UN_1034,QL_357,阿難陀目佉尼訶離陀隣尼經,1,,41,41,
QL_358,UN_1035,QL_358,阿難陀目佉尼訶離陀經,1,,41,41,
QL_359,UN_1031,QL_359,佛說一向出生菩薩經,1,,41,41,
QL_360,UN_1038,QL_360,出生無邊門陀羅尼經,1,,41,41,
QL_361,UN_1410,QL_361,勝幢臂印陀羅尼經,1,,41,41,
QL_362,UN_1411,QL_362,妙臂印幢陀羅尼經,1,,41,41,
QL_363,UN_919,QL_363,佛說陀羅尼集經,13,,41,41,
QL_364,UN_1398,QL_364,佛說持句神呪經,1,,41,41,
QL_365,UN_1399,QL_365,佛說陀鄰尼鉢經,1,,41,41,
QL_366,UN_1396,QL_366,東方最勝燈王如來助護持世間神呪經,1,,41,41,
QL_367,UN_1183,QL_367,如來方便善巧呪經,1,,41,41,
QL_368,UN_1182,QL_368,虛空藏菩薩問七佛陀羅尼呪經,1,,41,41,
QL_369,UN_1174,QL_369,善法方便陀羅尼呪經,1,,41,41,
QL_370,UN_11752,QL_370,金剛秘密善門陀羅尼經,1,,41,41,
QL_371,UN_1173,QL_371,護命法門神呪經,1,,41,41,
QL_372,UN_1391,QL_372,金剛場陀羅尼經,1,,41,41,
QL_373,UN_1392,QL_373,金剛上味陀羅尼經,1,,41,41,
QL_374,UN_1389,QL_374,佛說無崖際總持法門經,1,,41,41,
QL_375,UN_1390,QL_375,尊勝菩薩所問一切諸法入無量法門陀羅尼經,1,,41,41,
QL_376,UN_341,QL_376,十住斷結經,14,,42,42,
QL_377,UN_675,QL_377,菩薩道樹經,1,,42,42,
QL_378,UN_676,QL_378,菩薩生地經,1,,42,42,
QL_379,UN_823,QL_379,佛說孛經,1,,42,42,
QL_380,UN_1045,QL_380,無垢淨光大陀羅尼經,1,,42,42,
QL_381,UN_731,QL_381,成具光明定意經,1,,42,42,
QL_382,UN_418,QL_382,摩訶摩耶經,2,,42,42,
QL_383,UN_777,QL_383,諸德福田經,1,,42,42,
QL_384,UN_760,QL_384,大方等如來藏經,1,,42,42,
QL_385,UN_606,QL_385,佛說寶網經,1,,42,42,
