name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,end_volume,remark
ZH_138,UN_725,ZH_138,大樹緊那羅王所問經,4,4,16,16,
ZH_139,UN_834,ZH_139,佛說道神足無極變化經,4,4,16,16,
ZH_140,UN_833,ZH_140,佛昇忉利天為母說法經,3,3,16,16,
ZH_141,UN_659,ZH_141,佛說寶雨經,10,10,16,16,
ZH_142,UN_660,ZH_142,寶雲經,7,7,16,16,
ZH_143,UN_299,ZH_143,佛說阿惟越致遮經,3,3,16,16,
ZH_144,UN_296,ZH_144,妙法蓮花經觀世音菩薩普門品經,1,1,16,16,
ZH_145,UN_297,ZH_145,佛說廣博嚴淨不退轉輪經,6,6,16,16,
ZH_146,UN_298,ZH_146,不退轉法輪經,4,4,16,16,
ZH_147,UN_746,ZH_147,不必定入定入印經,1,1,16,16,
ZH_148,UN_745,ZH_148,入定不定印經,1,1,16,16,
ZH_149,UN_417,ZH_149,等集眾德三昧經,3,3,16,16,
ZH_150,UN_416,ZH_150,集一切福德三昧經,3,3,17,17,
ZH_151,UN_709,ZH_151,持心梵天所問經,4,4,17,17,
ZH_152,UN_708,ZH_152,思益梵天所問經,4,4,17,17,
ZH_153,UN_710,ZH_153,勝思惟梵天所問經,6,6,17,17,
ZH_154,UN_653,ZH_154,持人菩薩經,4,4,17,17,
ZH_155,UN_652,ZH_155,持世經,4,4,17,17,
ZH_156,UN_306,ZH_156,佛說濟諸方等學經,1,1,17,17,
ZH_157,UN_305,ZH_157,大乘方廣總持經,1,1,17,17,
ZH_158,UN_631,ZH_158,佛說文殊師利現寶藏經,2,2,17,17,
ZH_159,UN_630,ZH_159,大方廣寶篋經,3,3,17,17,
ZH_160,UN_768,ZH_160,大乘同性經,2,2,17,17,
ZH_161,UN_769,ZH_161,證契大乘經,2,2,17,17,
ZH_162,UN_771,ZH_162,深密解脫經,5,5,17,17,
ZH_163,UN_770,ZH_163,解深密經,5,5,17,17,
ZH_164,UN_772,ZH_164,佛說解節經,1,1,17,17,
ZH_165,UN_773,ZH_165,相續解脫地波羅蜜了義經,1,1,17,17,
ZH_166,UN_803,ZH_166,緣生初勝分法本經,2,2,17,17,
ZH_167,UN_802,ZH_167,分別緣起初勝法門經,2,2,17,17,
ZH_168,UN_2170,ZH_168,楞伽阿跋多羅寶經,4,4,17,17,
ZH_169,UN_765,ZH_169,入楞伽經,10,10,17,17,
ZH_170,UN_766,ZH_170,大乘入楞伽經,7,7,17,17,
ZH_171,UN_303,ZH_171,佛說菩薩行方便境界神通變化經,3,3,17,17,
ZH_172,UN_302,ZH_172,大薩遮尼乾子所說經,10,10,17,17,
ZH_173,UN_422,ZH_173,大方等無想經,6,6,18,18,
ZH_174,UN_1012,ZH_174,大雲經請雨品第六十四,1,1,18,18,
ZH_175,UN_1013,ZH_175,大雲輪請雨經,2,2,18,18,
ZH_176,UN_1011,ZH_176,大方等大雲經請雨品第六十四,1,1,18,18,
ZH_177,UN_751,ZH_177,諸法無行經,2,2,18,18,
ZH_178,UN_752,ZH_178,佛說諸法本無經,3,3,18,18,
ZH_179,UN_736,ZH_179,無極寶三昧經,2,2,18,18,
ZH_180,UN_737,ZH_180,佛說寶如來三昧經,2,2,18,18,
ZH_181,UN_733,ZH_181,佛說慧印三昧經,1,1,18,18,
ZH_182,UN_734,ZH_182,佛說如來智印經,1,1,18,18,
ZH_183,UN_1381,ZH_183,大灌頂經,12,12,18,18,
ZH_184,UN_729,ZH_184,文殊師利普超三昧經,3,3,18,18,
ZH_185,UN_619,ZH_185,佛說藥師如來本願經,1,1,18,18,
ZH_186,UN_620,ZH_186,藥師琉璃光如來本願功德經,1,1,18,18,
ZH_187,UN_621,ZH_187,藥師琉璃光七佛本願功德經,2,2,18,18,
ZH_189,UN_728,ZH_189,佛說阿闍世王經,2,2,18,18,
ZH_190,UN_730,ZH_190,佛說放鉢經,1,1,18,18,
ZH_191,UN_739,ZH_191,月燈三昧經,10,10,18,18,
ZH_192,UN_740,ZH_192,佛說月燈三昧經,1,1,18,18,
ZH_193,UN_741,ZH_193,佛說月燈三昧經,1,1,18,18,
ZH_194,UN_832,ZH_194,佛說無希望經,1,1,18,18,
ZH_195,UN_831,ZH_195,佛說象腋經,1,1,18,18,
ZH_196,UN_836,ZH_196,佛說大淨法門經,1,1,18,18,
ZH_197,UN_835,ZH_197,大莊嚴法門經,2,2,18,18,
ZH_198,UN_388,ZH_198,如來莊嚴智慧光明入一切佛境界經,2,2,18,18,
ZH_199,UN_389,ZH_199,度一切諸佛境界智嚴經,1,1,18,18,
ZH_200,UN_406,ZH_200,後出阿彌陀佛偈,1,1,18,18,
ZH_201,UN_396,ZH_201,佛說觀無量壽佛經,1,1,18,18,
ZH_202,UN_392,ZH_202,佛說阿彌陀經,1,1,18,18,
ZH_203,UN_394,ZH_203,佛說大阿彌陀經,2,2,18,18,
ZH_204,UN_399,ZH_204,稱讚淨土佛攝受經,1,1,18,18,
ZH_205,UN_628,ZH_205,佛說觀彌勒菩薩上生兜率天經,1,1,18,18,
ZH_206,UN_623,ZH_206,佛說彌勒大成佛經,1,1,18,18,
ZH_207,UN_627,ZH_207,佛說彌勒來時經,1,1,18,18,
ZH_208,UN_624,ZH_208,佛說彌勒下生經,1,1,18,18,
ZH_209,UN_625,ZH_209,佛說彌勒下生成佛經,1,1,18,18,
ZH_210,UN_626,ZH_210,佛說彌勒下生成佛經,1,1,18,18,
ZH_211,UN_840,ZH_211,佛說諸法勇王經,1,1,18,18,
ZH_212,UN_841,ZH_212,佛說一切法高王經,1,1,18,18,
ZH_213,UN_851,ZH_213,第一義法勝經,1,1,18,18,
ZH_214,UN_850,ZH_214,大威燈光仙人問疑經,1,1,18,18,
ZH_215,UN_695,ZH_215,順權方便經,2,2,18,18,
ZH_216,UN_694,ZH_216,樂瓔珞莊嚴方便品經,1,1,18,18,
ZH_217,UN_212,ZH_217,六度集經,7,7,18,18,
ZH_218,UN_231,ZH_218,太子須大拏經,1,1,18,18,
ZH_219,UN_234,ZH_219,佛說菩薩睒子經,1,1,18,18,
ZH_221,UN_227,ZH_221,佛說太子慕魄經,1,1,18,18,
ZH_222,UN_228,ZH_222,佛說太子墓珀經,1,1,18,18,
ZH_224,UN_235,ZH_224,佛說睒子經,1,1,19,19,
ZH_225,UN_241,ZH_225,佛說九色鹿經,1,1,19,19,存疑
ZH_228,UN_825,ZH_228,佛說乳光佛經,1,1,19,19,
ZH_229,UN_845,ZH_229,無字寶篋經,1,1,19,19,
ZH_230,UN_846,ZH_230,大乘離文字普光明藏經,1,1,19,19,
ZH_231,UN_844,ZH_231,大乘遍照光明藏無字法門經,1,1,19,19,
ZH_232,UN_688,ZH_232,佛說老女人經,1,1,19,19,
ZH_233,UN_692,ZH_233,佛說無垢賢女經,1,1,19,19,
ZH_234,UN_689,ZH_234,佛說老母經,1,1,19,19,
ZH_235,UN_690,ZH_235,佛說母老六英經,1,1,19,19,
ZH_236,UN_693,ZH_236,佛說腹中女聽經,1,1,19,19,
ZH_237,UN_679,ZH_237,佛說月光童子經,1,1,19,19,
ZH_238,UN_680,ZH_238,申日兒本經,1,1,19,19,
ZH_239,UN_677,ZH_239,佛說德護長者經,2,2,19,19,
ZH_240,UN_633,ZH_240,伽耶山頂經,1,1,19,19,
ZH_241,UN_634,ZH_241,佛說象頭精舍經,1,1,19,19,
ZH_242,UN_672,ZH_242,佛說逝童子經,1,1,19,19,
ZH_243,UN_635,ZH_243,大乘伽耶山頂經,1,1,19,19,
ZH_244,UN_673,ZH_244,佛說長者子制經,1,1,19,19,
ZH_245,UN_674,ZH_245,佛說菩薩逝經,1,1,19,19,
ZH_246,UN_826,ZH_246,佛說犢子經,1,1,19,19,
ZH_247,UN_691,ZH_247,佛說轉女身經,1,1,19,19,
ZH_248,UN_678,ZH_248,佛說申日經,1,1,19,19,
ZH_249,UN_763,ZH_249,佛說無上依經,2,2,19,19,
ZH_250,UN_781,ZH_250,甚稀有經,1,1,19,19,
ZH_251,UN_386,ZH_251,佛說寶積三昧文殊師利菩薩問法身經,1,1,19,19,
ZH_252,UN_780,ZH_252,佛說未曾有經,1,1,19,19,
ZH_253,UN_783,ZH_253,佛說稀有校量功德經,1,1,19,19,
ZH_254,UN_829,ZH_254,佛說決定總持經,1,1,19,19,
ZH_255,UN_239,ZH_255,銀色女經,1,1,19,19,
ZH_256,UN_643,ZH_256,大乘百福莊嚴相經,1,1,19,19,
ZH_257,UN_828,ZH_257,謗佛經,1,1,19,19,
ZH_258,UN_385,ZH_258,入法界體性經,1,1,19,19,
ZH_259,UN_848,ZH_259,如來師子吼經,1,1,19,19,
ZH_260,UN_815,ZH_260,佛說菩薩修行四法經,1,1,19,19,
ZH_261,UN_664,ZH_261,阿闍世王授決經,1,1,19,19,
ZH_262,UN_847,ZH_262,大方廣師子吼經,1,1,19,19,
ZH_263,UN_642,ZH_263,大乘百福相經,1,1,19,19,
ZH_264,UN_665,ZH_264,採花違王上佛授決號妙花經,1,1,19,19,
ZH_265,UN_856,ZH_265,說妙法決定業障經,1,1,19,19,
ZH_266,UN_814,ZH_266,大乘四法經,1,1,19,19,
ZH_267,UN_855,ZH_267,稱讚大乘功德經,1,1,19,19,
ZH_268,UN_1562,ZH_268,善恭敬經,1,1,19,19,
ZH_269,UN_782,ZH_269,最無比經,1,1,19,19,
ZH_270,UN_238,ZH_270,前世三轉經,1,1,19,19,
ZH_271,UN_1563,ZH_271,佛說正恭敬經,1,1,19,19,
ZH_272,UN_668,ZH_272,如來示教勝軍王經,1,1,19,19,
ZH_273,UN_789,ZH_273,佛說浴像功德經,1,1,19,19,
ZH_274,UN_667,ZH_274,佛說諫王經,1,1,19,19,
ZH_275,UN_116,ZH_275,緣起聖道經,1,1,19,19,
ZH_276,UN_597,ZH_276,佛說八吉祥神咒經,1,1,19,19,
ZH_277,UN_687,ZH_277,佛說龍施菩薩本起經,1,1,19,19,
ZH_278,UN_791,ZH_278,佛說摩訶刹頭經,1,1,19,19,
ZH_279,UN_669,ZH_279,佛為勝光天子說王法經,1,1,19,19,
ZH_280,UN_599,ZH_280,八吉祥經,1,1,19,19,
ZH_281,UN_598,ZH_281,佛說八陽神咒經,1,1,19,19,
ZH_282,UN_788,ZH_282,浴佛功德經,1,1,19,19,
ZH_283,UN_778,ZH_283,佛說盂蘭盆經,1,1,19,19,
ZH_284,UN_820,ZH_284,曼殊室利咒藏中校量數珠功德經,1,1,19,19,
ZH_285,UN_704,ZH_285,佛說大方等修多羅王經,1,1,19,19,
ZH_286,UN_639,ZH_286,佛說文殊師利巡行經,1,1,19,19,
ZH_287,UN_705,ZH_287,佛說轉有經,1,1,19,19,
ZH_289,UN_596,ZH_289,八佛名號經,1,1,19,19,
ZH_290,UN_798,ZH_290,了本生死經,1,1,19,19,
ZH_291,UN_115,ZH_291,貝多樹下思惟十二因緣經,1,1,19,19,
ZH_292,UN_686,ZH_292,佛說龍施女經,1,1,19,19,
ZH_293,UN_799,ZH_293,佛說稻芊經,1,1,19,19,
ZH_294,UN_779,ZH_294,佛說報恩奉瓫經,1,1,19,19,
ZH_295,UN_790,ZH_295,佛說灌洗佛形象經,1,1,19,19,
ZH_297,UN_724,ZH_297,佛說自誓三昧經,1,1,19,19,
ZH_298,UN_785,ZH_298,佛說作佛形像經,1,1,19,19,
ZH_299,UN_723,ZH_299,佛說如來獨證自誓三昧經,1,1,19,19,
ZH_300,UN_784,ZH_300,佛說造立形像福報經,1,1,19,19,
ZH_301,UN_821,ZH_301,佛說校量數珠功德經,1,1,19,19,
ZH_302,UN_1124,ZH_302,不空[羅-維+絹]索神變真言經,30,30,19,19,
ZH_304,UN_1126,ZH_304,不空[羅-維+絹]索神咒心經,1,1,19,19,
ZH_305,UN_1130,ZH_305,不空[羅-維+絹]索陀羅尼自在王咒經,3,3,19,19,
ZH_306,UN_1132,ZH_306,不空[羅-維+絹]索陀羅尼經,1,1,19,19,
ZH_307,UN_10801,ZH_307,千眼千臂觀世音菩薩陀羅尼神咒經,2,2,19,19,
ZH_308,UN_10802,ZH_308,千眼千臂觀世音菩薩陀羅尼神咒經(別本),2,2,19,19,
ZH_309,UN_1079,ZH_309,千手千眼觀世音菩薩姥陀羅尼身經,1,1,19,19,
ZH_310,UN_10821,ZH_310,千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經,1,1,19,19,
ZH_311,UN_10822,ZH_311,千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經(別本),1,1,19,19,
ZH_312,UN_1115,ZH_312,觀世音菩薩如意摩尼陀羅尼經,1,1,19,19,
ZH_313,UN_1114,ZH_313,觀世音秘密藏如意輪陀羅尼神咒經,1,1,19,19,
ZH_314,UN_401,ZH_314,拔一切業障根本得生淨土神咒,1,1,19,19,
ZH_315,UN_1113,ZH_315,佛說觀自在菩薩如意心陀羅尼咒經,1,1,19,19,
ZH_316,UN_1112,ZH_316,如意輪陀羅尼經,1,1,19,19,
ZH_317,UN_1220,ZH_317,大方廣菩薩藏經中文殊師利根本一字陀羅尼經,1,1,19,19,
ZH_318,UN_1007,ZH_318,大金色孔雀王咒經,1,1,19,19,
ZH_319,UN_1393,ZH_319,佛說十二佛名神咒校量功德除障滅罪經,1,1,19,19,
ZH_320,UN_1221,ZH_320,曼殊室利菩薩咒藏中一字咒王經,1,1,19,19,
ZH_321,UN_1394,ZH_321,佛說稱讚如來功德神咒經,1,1,19,19,
ZH_322,UN_1006,ZH_322,佛說大孔雀咒王經,3,3,19,19,
ZH_323,UN_1009,ZH_323,孔雀王咒經,1,1,19,19,
ZH_324,UN_1008,ZH_324,佛說大金色孔雀王咒經,1,1,19,19,
ZH_325,UN_1005,ZH_325,孔雀王咒經,2,2,19,19,
ZH_326,UN_919,ZH_326,佛說陀羅尼集經,12,12,20,20,
ZH_327,UN_1057,ZH_327,千轉陀羅尼觀世音菩薩咒,1,1,20,20,
ZH_328,UN_1096,ZH_328,佛說十一面觀世音神咒經,1,1,20,20,
ZH_329,UN_1297,ZH_329,佛說摩利支天陀羅尼咒經,1,1,20,20,
ZH_330,UN_1056,ZH_330,呪五首,1,1,20,20,
ZH_331,UN_1097,ZH_331,十一面神咒心經,1,1,20,20,
ZH_332,UN_10671,ZH_332,佛說六字神咒王經,1,1,20,20,
ZH_333,UN_10672,ZH_333,六字神咒王經(別本),1,1,20,20,
ZH_334,UN_1102,ZH_334,佛說七俱胝佛母准提大明陀羅尼經,1,1,20,20,
ZH_335,UN_1218,ZH_335,六字神呪經,1,1,20,20,
ZH_336,UN_1104,ZH_336,佛說七俱胝佛母心大准提陀羅尼經,1,1,20,20,
ZH_337,UN_11361,ZH_337,觀自在菩薩隨心咒經,1,1,20,20,
ZH_338,UN_11362,ZH_338,觀自在菩薩隨心咒經(別本),1,1,20,20,
ZH_339,UN_11363,ZH_339,觀自在菩薩怛嚩多唎隨心陀羅尼經(別本),1,1,20,20,
ZH_340,UN_1385,ZH_340,種種雜咒經,1,1,20,20,
ZH_341,UN_986,ZH_341,最勝佛頂陀羅尼淨除業障咒經,1,1,20,20,
ZH_342,UN_984,ZH_342,佛頂尊勝陀羅尼經,1,1,20,20,
ZH_343,UN_987,ZH_343,佛說佛頂尊勝陀羅尼經,1,1,20,20,
ZH_344,UN_9851,ZH_344,佛頂最勝陀羅尼經,1,1,20,20,
ZH_345,UN_983,ZH_345,佛頂尊勝陀羅尼經,1,1,20,20,
ZH_346,UN_1033,ZH_346,佛說出生無量門持經,1,1,20,20,
ZH_347,UN_1032,ZH_347,佛說無量門微密持經,1,1,20,20,
ZH_348,UN_1036,ZH_348,無量門破魔陀羅尼經,1,1,20,20,
ZH_349,UN_1035,ZH_349,阿難陀目佉尼呵離陀經,1,1,20,20,
ZH_350,UN_1411,ZH_350,妙臂印幢陀羅尼經,1,1,20,20,
ZH_351,UN_1034,ZH_351,佛說阿難陀目佉尼呵離陀[陳-東+(麟-鹿)]尼經,1,1,20,20,
ZH_352,UN_1410,ZH_352,勝幢臂印陀羅尼經,1,1,20,20,
ZH_353,UN_1037,ZH_353,舍利弗陀羅尼經,1,1,20,20,
ZH_354,UN_1031,ZH_354,佛說一向出生菩薩經,1,1,20,20,
ZH_355,UN_1038,ZH_355,出生無邊門陀羅尼經,1,1,20,20,
ZH_356,UN_9852,ZH_356,咒三首經,1,1,20,20,
ZH_357,UN_1389,ZH_357,佛說無崖際總持法門經,1,1,20,20,
ZH_358,UN_1390,ZH_358,尊勝菩薩所問一切諸法入無量門陀羅尼經,1,1,20,20,
ZH_359,UN_1392,ZH_359,金剛上味陀羅尼經,1,1,20,20,
ZH_360,UN_1391,ZH_360,金剛場陀羅尼經,1,1,20,20,
ZH_361,UN_1183,ZH_361,如來方便善巧咒經,1,1,20,20,
ZH_362,UN_1404,ZH_362,佛說師子奮迅菩薩所問經,1,1,20,20,
ZH_363,UN_1399,ZH_363,佛說陀鄰尼鉢經,1,1,20,20,
ZH_364,UN_1405,ZH_364,佛說花聚陀羅尼咒經,1,1,20,20,
ZH_365,UN_1066,ZH_365,佛說六字咒王經,1,1,20,20,
ZH_366,UN_1398,ZH_366,佛說持句神咒經,1,1,20,20,
ZH_367,UN_1174,ZH_367,佛說善法方便陀羅尼經,1,1,20,20,
ZH_368,UN_1182,ZH_368,虛空藏菩薩問七佛陀羅尼咒經,1,1,20,20,
ZH_370,UN_11751,ZH_370,金剛秘密善門陀羅尼咒經(別本),1,1,20,20,
ZH_371,UN_1403,ZH_371,佛說華積陀羅尼神咒經,1,1,20,20,
ZH_372,UN_1173,ZH_372,護命法門神咒經,1,1,20,20,
ZH_373,UN_1397,ZH_373,東方最勝燈王陀羅尼經,1,1,20,20,
ZH_374,UN_1396,ZH_374,東方最勝燈王如來經,1,1,20,20,
ZH_375,UN_1045,ZH_375,無垢淨光大陀羅尼經,1,1,20,20,
ZH_376,UN_1065,ZH_376,請觀世音菩薩消伏毒害陀羅尼咒經,1,1,20,20,
