name,unified_sutra_code,sutra_code,sutra_name,due_reel_count,existed_reel_count,start_volume,end_volume,remark
LC_50,UN_648,LC_50,善思童子,2,2,9,9,
LC_51,UN_218,LC_51,大乘大悲分陁利經,5,1,9,9,
LC_52,UN_217,LC_52,悲華經,10,1,9,9,卷頭丟失
LC_53,UN_759,LC_53,合部金光明經,1,1,9,9,
LC_54,UN_726,LC_54,佛說純真陀羅如來三昧經,1,1,9,9,
LC_55,UN_299,LC_55,佛說阿惟越致經,1,1,9,9,
LC_56,UN_298,LC_56,不退轉法輪經,1,1,9,9,
LC_57,UN_417,LC_57,等集眾德三昧經,1,1,9,9,
LC_58,UN_416,LC_58,集一切福德三昧經,3,3,10,10,
LC_59,UN_709,LC_59,持心梵天所問經,4,4,10,10,
LC_60,UN_653,LC_60,持人菩薩經,4,4,10,10,
LC_61,UN_652,LC_61,持世經,4,4,10,10,
LC_62,UN_305,LC_62,大乘方廣捴持經,1,1,10,10,
LC_63,UN_771,LC_63,深密解脫經,3,2,10,10,
LC_64,UN_770,LC_64,解深密經,5,3,10,10,
LC_66,UN_803,LC_66,緣生初勝分法本經,1,1,10,10,
LC_67,UN_802,LC_67,分別緣起初勝法門經,1,1,10,10,
LC_68,UN_764,LC_68,楞伽阿跋多羅寶經,4,4,10,10,
LC_69,UN_765,LC_69,入楞伽經,2,2,11,11,
LC_70,UN_766,LC_70,大乘楞伽經,7,6,11,11,
LC_71,UN_303,LC_71,佛說菩薩行方便境界神通變化經,2,2,11,11,
LC_72,UN_302,LC_72,大薩遮尼乾子所說經,9,1,11,11,
LC_73,UN_422,LC_73,大方等無想經,6,4,11,11,
LC_74,UN_1013,LC_74,大雲輪請雨經,1,1,11,11,
LC_75,UN_751,LC_75,諸法無行經,1,1,11,11,
LC_76,UN_752,LC_76,佛說諸法本無經,2,2,11,11,
LC_77,UN_736,LC_77,無極寶三昧經,2,2,11,11,
LC_78,UN_737,LC_78,佛說寶如來三昧經,2,1,11,11,
LC_79,UN_13812,LC_79,佛說灌頂七萬二千神王護比丘咒經,11,11,11,11,
LC_80,UN_729,LC_80,文殊師利普超三昧經,3,3,12,12,卷首丟失
LC_81,UN_619,LC_81,佛說藥師如來本願經,1,1,12,12,
LC_82,UN_620,LC_82,藥師琉璃光如來本願功德經,1,1,12,12,
LC_83,UN_621,LC_83,藥師琉璃光七佛本願功德經,1,1,12,12,
LC_84,UN_730,LC_84,佛說放鉢經,1,1,12,12,
LC_85,UN_739,LC_85,月燈三昧經,10,10,12,12,
LC_86,UN_740,LC_86,佛說月燈三昧經,2,2,12,12,養
LC_87,UN_835,LC_87,大㽵嚴法門經,2,2,12,12,大㽵嚴法門經卷下
LC_88,UN_399,LC_88,積讃淨土佛攝受經,1,1,12,12,
LC_89,UN_212,LC_89,六度集經,8,8,12,13,
LC_90,UN_231,LC_90,太子須大拏經,1,1,13,13,
LC_91,UN_2341,LC_91,佛說菩薩睒子經,1,1,13,13,
LC_92,UN_2351,LC_92,佛說睒子經,1,1,13,13,
LC_93,UN_228,LC_93,佛說太子墓魄經,1,1,13,13,
LC_94,UN_241,LC_94,佛說九色鹿經,1,1,13,13,
LC_95,UN_227,LC_95,佛說太子慕魄經,1,1,13,13,
LC_96,UN_677,LC_96,佛說德護長者經,1,1,13,13,
LC_97,UN_162,LC_97,四未曾有經,1,1,13,13,
LC_98,UN_643,LC_98,大乘百福莊嚴相經,1,1,13,13,
LC_99,UN_814,LC_99,大乘四法經,1,1,13,13,
LC_100,UN_815,LC_100,佛說菩薩修行四法經,1,1,13,13,
LC_101,UN_1562,LC_101,善恭敬經,1,1,13,13,
LC_102,UN_783,LC_102,佛說稀有校量功德經,1,1,13,13,
LC_103,UN_782,LC_103,最無比經,1,1,13,13,265頁少半頁面經文
LC_104,UN_238,LC_104,前世三轉經,1,1,13,13,
LC_105,UN_855,LC_105,稱讚大乘功德經,1,1,13,13,
LC_106,UN_856,LC_106,說妙法決定業障經,1,1,13,13,
LC_107,UN_791,LC_107,佛說摩訶剎頭經,1,1,13,13,
LC_108,UN_1124,LC_108,不空羂索神辯真言經,19,8,13,13,
LC_109,UN_1126,LC_109,不空羂索咒經,1,1,13,13,
LC_110,UN_1127,LC_110,不空羂索神咒心經,2,2,13,13,
LC_111,UN_1131,LC_111,不空羂索陀羅尼自在王咒經,2,2,13,13,
LC_112,UN_1132,LC_112,不空羂索陀羅尼經,1,1,13,13,
LC_113,UN_1079,LC_113,千手千眼觀世音菩薩姥陀羅尼身經,1,1,13,13,
LC_114,UN_10821,LC_114,佛說千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經,1,1,14,14,
LC_115,UN_1114,LC_115,觀世音菩薩秘密藏如意輪陀羅尼神咒經,1,1,14,14,
LC_116,UN_919,LC_116,佛說陀羅尼集經,7,5,14,14,
LC_117,UN_1037,LC_117,舍利佛陀羅尼經,1,1,14,14,
LC_118,UN_824,LC_118,佛說內藏百寶經,1,1,14,14,
LC_119,UN_360,LC_119,佛說須賴經,1,1,14,14,
LC_120,UN_777,LC_120,佛說福田經,1,1,14,14,
LC_121,UN_794,LC_121,佛說溫室洗浴眾僧經,1,1,14,14,
LC_122,UN_595,LC_122,佛說稱揚諸佛功德經,3,3,14,14,
LC_123,UN_713,LC_123,佛說須真天子經,4,4,14,14,
LC_124,UN_418,LC_124,摩訶摩耶經,2,2,14,14,
LC_125,UN_823,LC_125,佛說孛經抄,1,1,14,14,
LC_126,UN_404,LC_126,觀世音菩薩授記經,1,1,14,14,
LC_127,UN_718,LC_127,佛說海龍王經,4,4,14,14,
LC_128,UN_742,LC_128,佛說首楞嚴三昧經,2,2,15,15,
LC_129,UN_1199,LC_129,佛說觀藥王藥上二菩薩經,1,1,15,15,
LC_130,UN_308,LC_130,佛說觀普賢菩薩行法經,1,1,15,15,
LC_131,UN_654,LC_131,不思議光菩薩所說經,1,1,15,15,
LC_132,UN_341,LC_132,最勝問菩薩十住除垢斷結經,3,1,15,15,卷首缺失（無法判斷起始頁是否為卷首頁，只顯示左半頁）
LC_133,UN_755,LC_133,菩薩瓔珞經,14,9,15,15,
LC_134,UN_738,LC_134,佛說超日明三昧經,2,2,15,15,
LC_135,UN_1388,LC_135,大威德陀羅尼經,20,12,16,16,
LC_136,UN_610,LC_136,佛說佛名經,12,8,16,16,
LC_137,UN_614,LC_137,過去莊嚴劫千佛名經,1,1,16,16,此卷與上一卷重複，此卷完整，較上卷清晰
LC_138,UN_6144,LC_138,現在賢劫千佛名經,1,1,16,16,此卷與上一卷重複，此卷完整，較上卷清晰
LC_139,UN_6146,LC_139,未來星宿劫千佛名經,1,1,16,16,
LC_140,UN_756,LC_140,佛說華手經,10,10,17,17,
LC_141,UN_1386,LC_141,大方等陀羅尼經,3,1,17,17,卷首缺失（卷首頁丟失）
LC_142,UN_465,LC_142,僧伽吒經,4,1,17,17,
LC_143,UN_216,LC_143,大方便佛報恩經,7,7,17,17,
LC_144,UN_215,LC_144,佛說菩薩本行經,3,3,17,17,
LC_145,UN_807,LC_145,佛說法集經,1,1,17,17,此卷與上一卷重複，此卷較上卷清晰，上卷有缺字、模糊情況
LC_146,UN_749,LC_146,觀察諸法行經,4,1,18,18,卷首有缺失
LC_147,,LC_147,菩薩從兜術天降神母胎說廣普經,7,,18,18,經文中經名和目錄中不同
LC_148,UN_735,LC_148,佛說弘道廣顯三昧經,2,2,18,18,
LC_149,UN_655,LC_149,無所有菩薩經,1,1,18,18,
LC_150,UN_420,LC_150,中陰經,1,1,18,18,卷上
LC_151,UN_651,LC_151,佛說月上女經,1,1,18,18,卷下
LC_152,UN_629,LC_152,文殊師利問菩薩署經,1,1,18,18,
LC_153,UN_786,LC_153,佛說大乘造像功德經,2,1,18,18,卷下
LC_154,UN_421,LC_154,蓮華面經,2,2,18,18,
LC_155,UN_854,LC_155,占察善惡業報經,2,2,18,18,
LC_156,UN_10271,LC_156,廣大寶樓閣善住秘密陀羅尼經,3,3,18,18,
LC_157,UN_1222,LC_157,大陀羅尼末法中一字心咒經,1,1,18,18,卷末疑似有缺失
LC_158,UN_968,LC_158,一字佛頂輪王經,5,5,18,18,
LC_159,UN_962,LC_159,大佛頂如來密因修證了義諸菩薩萬行首楞嚴經,10,10,19,19,
LC_160,UN_884,LC_160,金剛頂瑜伽中略出念誦經,3,1,19,19,
LC_161,UN_1028,LC_161,牟梨曼陀羅咒經,1,1,19,19,
LC_162,UN_842,LC_162,諸法最上王經,1,1,19,19,
LC_163,UN_426,LC_163,般泥洹後灌臘經,1,1,19,19,
LC_164,UN_715,LC_164,商主天子所問經,1,1,19,19,
LC_165,UN_793,LC_165,右繞佛塔功德經,1,1,19,19,
LC_166,UN_702,LC_166,佛說堅固女經,1,1,19,19,
LC_167,UN_224,LC_167,佛說師子素馱娑王斷肉經,1,1,19,19,
LC_168,UN_696,LC_168,有德女所問大乘經,1,1,19,19,
LC_169,UN_701,LC_169,差摩婆帝授記經,1,1,19,19,
LC_170,UN_703,LC_170,佛說大乘流轉諸有經,1,1,19,19,
LC_171,UN_721,LC_171,佛為海龍王說法印經,1,1,19,19,
LC_172,UN_223,LC_172,佛說妙色王因緣經,1,1,19,19,
LC_173,UN_656,LC_173,師子莊嚴王菩薩請問經,1,1,19,19,
LC_174,UN_1651,LC_174,菩薩地持經,10,10,19,19,
LC_175,UN_16521,LC_175,菩薩善戒經,9,9,20,20,
LC_176,UN_1561,LC_176,佛說淨業障經,1,1,20,20,
LC_177,UN_1549,LC_177,優婆塞戒經,7,6,20,20,
LC_178,,LC_178,梵網經盧舍那佛說菩薩心地戒品,10,1,20,20,
LC_179,UN_1546,LC_179,菩薩瓔珞本業經,2,2,20,20,
LC_180,UN_1567,LC_180,菩薩戒本,1,1,20,20,
LC_181,UN_1566,LC_181,菩薩戒羯磨文,1,1,20,20,
LC_182,UN_1548,LC_182,佛說菩薩內戒經,1,1,20,20,
LC_183,UN_1569,LC_183,優婆塞五戒威儀經,1,1,20,20,
LC_184,UN_1553,LC_184,佛說文殊師利淨律經,1,1,20,20,卷首和卷末的經名不同
LC_185,UN_1556,LC_185,佛說文殊悔過經,1,1,21,21,
LC_186,UN_1552,LC_186,清淨毗尼方廣經,1,1,21,21,
LC_187,UN_1554,LC_187,寂調音所問經,1,1,21,21,
LC_188,UN_1560,LC_188,大乘三聚懺悔經,1,1,21,21,
LC_189,UN_1557,LC_189,三曼陀跋陀羅菩薩經,1,1,21,21,序
LC_190,UN_1570,LC_190,菩薩受齋經,1,1,21,21,
LC_191,UN_1559,LC_191,佛說舍利弗悔過經,1,1,21,21,
LC_192,UN_1551,LC_192,佛說法律三昧經,1,1,21,21,
LC_193,UN_719,LC_193,十善業道經,1,1,21,21,
LC_194,UN_1576,LC_194,大智度論,15,13,21,21,卷首經名和卷末不同，卷首卷序號有誤
LC_195,,LC_195,大智度論釋,100,51,22,24,疑似卷數錯誤：卷首是91，卷末是92，按92錄入，正文經名後有“照明品第八十一”，pdf60
LC_196,UN_1589,LC_196,十地經論,12,8,24,24,正文經名後有“曇無竭品第八十九”，pdf283
LC_197,UN_1592,LC_197,彌勒菩薩所問經論,9,9,24,25,有兩個卷2，字體不同，疑似內容相同
LC_198,UN_1590,LC_198,大寶積經論,4,2,25,25,
LC_199,UN_1593,LC_199,寶髻經四法憂波提舍,1,1,25,25,
LC_200,UN_1597,LC_200,佛地經論,5,2,25,25,
LC_201,UN_15771,LC_201,金剛般若論,2,1,25,25,
LC_202,UN_1580,LC_202,能斷金剛般若波羅蜜經論釋,2,1,25,25,
LC_203,UN_2420,LC_203,略明般若未後一頌講述,1,1,25,25,
LC_204,UN_1579,LC_204,金剛般若波羅蜜經論,2,2,25,25,翻譯之記
LC_205,UN_1582,LC_205,金剛般若波羅蜜經破取著不壞假名論,3,1,25,25,與上一卷重複
LC_206,UN_1598,LC_206,文殊師利菩薩問菩提經論,1,1,25,25,卷首缺失
LC_207,UN_15871,LC_207,妙法蓮華經優波提舍,2,1,25,25,卷首缺失
LC_208,UN_1596,LC_208,遺教經論,1,1,25,25,
LC_209,UN_1595,LC_209,涅槃經本有今無偈論,1,1,25,25,卷首缺失，目錄中無此經
LC_210,UN_1594,LC_210,涅槃論,1,1,25,25,
LC_211,UN_1601,LC_211,三具足經優波提舍,1,1,25,25,
LC_212,UN_1649,LC_212,瑜伽師地論,97,16,25,26,
LC_213,UN_1672,LC_213,顯揚聖教論,12,11,26,26,和上一卷重複
LC_214,UN_1675,LC_214,大乘阿毗達磨集論,2,1,26,26,
LC_215,UN_1685,LC_215,王法正理論,1,1,27,27,
LC_216,UN_1676,LC_216,大乘阿毗達磨雜集論,10,4,27,27,
LC_217,UN_1636,LC_217,般若燈論釋,10,10,27,27,
LC_218,UN_1639,LC_218,百論,1,1,27,27,
LC_219,UN_1588,LC_219,十住毗婆沙論,17,1,27,27,
LC_220,UN_1674,LC_220,大乘莊嚴經論,13,10,27,28,
LC_221,UN_195,LC_221,大莊嚴論經,10,5,28,28,
LC_222,UN_1665,LC_222,攝大乘論釋,5,2,28,28,
LC_223,,LC_223,攝大乘論釋序,10,2,28,28,
LC_224,UN_1681,LC_224,究竟一秉寳性論,4,4,28,28,序
LC_225,UN_1679,LC_225,葉成就輪,1,1,28,28,
LC_226,UN_1678,LC_226,大乘成葉輪,1,1,28,28,216頁字跡模糊
LC_227,UN_1678,LC_227,大乘成葉輪,1,1,28,28,
LC_228,UN_1658,LC_228,唯識論,1,1,28,28,
LC_229,UN_1647,LC_229,大丈夫論,1,1,28,28,289，290頁字跡不清楚
LC_230,UN_1724,LC_230,入大乘論,1,1,28,28,
LC_231,,LC_231,新譯大乘起信論,1,1,28,28,葉成就輪翻譯之記
LC_232,UN_1,LC_232,佛說長阿含經,11,10,28,29,
LC_233,UN_28,LC_233,中阿含經,54,12,29,29,
LC_234,UN_144,LC_234,增壹阿含經,51,21,30,30,
LC_235,UN_102,LC_235,雜阿含經,30,20,31,31,
LC_236,UN_103,LC_236,別譯雜阿含經,8,3,31,31,
LC_237,UN_7,LC_237,大般涅槃經,3,3,31,31,
LC_238,UN_5,LC_238,佛般泥洹經,2,2,32,32,
LC_239,UN_26,LC_239,起世經,5,2,32,32,
LC_240,UN_25,LC_240,大樓炭經,6,3,32,32,
LC_241,UN_138,LC_241,佛說鴦崛髻經,1,1,32,32,
LC_242,UN_131,LC_242,佛說難提釋經,1,1,32,32,
LC_243,UN_124,LC_243,佛說相應相可經,1,1,32,32,
LC_244,UN_105,LC_244,佛說五蘊皆空經,1,1,32,32,卷首缺失
LC_245,UN_167,LC_245,佛說四泥犁經,1,1,32,32,卷首缺失
LC_246,,LC_246,佛說水沫所漂經,1,1,32,32,
LC_247,UN_175,LC_247,佛說舍衛國王十夢經,1,1,32,32,
LC_248,UN_118,LC_248,緣起經,1,1,32,32,
LC_249,UN_114,LC_249,佛說不自守意經,1,1,32,32,
LC_250,UN_106,LC_250,佛說七處三觀經,1,1,32,32,
LC_251,UN_106,LC_251,佛說七處三觀經,1,1,32,32,
LC_252,UN_168,LC_252,阿那邠邸化七子經,1,1,32,32,
LC_253,UN_158,LC_253,佛說阿難同學經,1,1,32,32,
LC_254,UN_121,LC_254,佛說轉法輪經,1,1,32,32,
LC_255,UN_130,LC_255,佛說八正道經,1,1,32,32,
LC_256,UN_111,LC_256,五陰譬喻經,1,1,32,32,
LC_257,UN_520,LC_257,治禪病秘要法,2,2,32,32,與後經名一致
LC_258,UN_102,LC_258,雜阿含經,1,1,32,32,與前經名一致
LC_259,UN_164,LC_259,佛說放牛經,1,1,32,32,
LC_260,UN_161,LC_260,佛說力士移山經,1,1,32,32,
LC_261,UN_108,LC_261,佛說聖法印經,1,1,32,32,
LC_262,UN_163,LC_262,舍利弗摩訶目連遊四衢經,1,1,32,32,
LC_263,UN_133,LC_263,佛說馬有八態譬人經,1,1,32,32,
LC_264,UN_173,LC_264,佛母般泥洹經,1,1,32,32,與後經名一致
LC_265,UN_172,LC_265,佛說大愛道般泥洹經,1,1,32,32,與前經名一致
LC_266,UN_119,LC_266,佛說滿願子經,1,1,32,32,
LC_267,UN_166,LC_267,佛說十一想思念如來經,1,1,32,32,
LC_268,UN_176,LC_268,國王不梨先泥十夢經,1,1,32,32,
LC_269,UN_467,LC_269,佛說阿難問事佛吉凶經,1,1,32,32,
LC_270,UN_554,LC_270,餓鬼報應經,1,1,32,32,
LC_271,UN_554,LC_271,餓鬼報應經,1,1,32,32,
LC_272,UN_1342,LC_272,舍頭諫太子二十八宿經,1,1,32,32,
LC_273,UN_1342,LC_273,舍頭諫太子二十八宿經,1,1,32,32,
LC_274,UN_181,LC_274,修行本起經,2,2,32,32,
LC_275,UN_1341,LC_275,摩登伽經,1,1,32,32,
LC_276,UN_552,LC_276,佛說雜藏經,1,1,33,33,卷首經名缺失，與後經名一致
LC_277,UN_506,LC_277,佛說五母子經,1,1,33,33,與前經名一致
LC_278,UN_507,LC_278,沙彌羅經,1,1,33,33,正文經名《舍頭諫晉曰太子二十八宿經》卷首部分字缺失，與後經名一致
LC_279,UN_469,LC_279,佛說阿難分別經,1,1,33,33,正文經名《舍頭諫晉曰太子二十八宿經》，與前經名一致
LC_280,UN_170,LC_280,玉耶經,1,1,33,33,
LC_281,UN_169,LC_281,佛說玉耶女經,1,1,33,33,卷首部分字缺失，532，533頁部分字缺失，與後經名卷冊一致
LC_282,UN_468,LC_282,佛說慢法經,1,1,33,33,與前經名卷冊一致
LC_283,UN_171,LC_283,佛說阿遫達經,1,1,33,33,
LC_284,UN_182,LC_284,佛說太子本起瑞應經,2,2,33,33,
LC_285,UN_493,LC_285,佛說長者音悅經,1,1,33,33,
LC_286,UN_180,LC_286,過去現在因果經,4,4,33,33,
LC_287,UN_579,LC_287,佛說四十二章經,1,1,33,33,
LC_288,UN_37,LC_288,佛說海八德經,1,1,33,33,
LC_289,UN_517,LC_289,佛說龍王兄弟經,1,1,33,33,
LC_290,UN_544,LC_290,佛說罪業應報教化地獄經,1,1,33,33,
LC_291,UN_36,LC_291,佛說法海經,1,1,33,33,
LC_292,UN_508,LC_292,佛說七女經,1,1,33,33,
LC_293,UN_79,LC_293,佛說蓱沙王五願經,1,1,33,33,
LC_294,UN_513,LC_294,佛說八師經,1,1,33,33,
LC_295,UN_156,LC_295,佛說琉璃王經,1,1,33,33,
LC_296,UN_559,LC_296,所欲致患經,1,1,33,33,
LC_297,UN_556,LC_297,佛說堅意經,1,1,33,33,
LC_298,UN_152,LC_298,佛說三摩竭經,1,1,33,33,
LC_299,UN_482,LC_299,阿闍世王問五逆經,1,1,33,33,
LC_300,UN_511,LC_300,佛說貧窮老公經,1,1,33,33,
LC_301,UN_580,LC_301,得道梯隥錫杖經,1,1,33,33,
LC_302,UN_494,LC_302,佛說越難經,1,1,33,33,
LC_303,UN_586,LC_303,佛說進學經,1,1,33,33,
LC_304,UN_483,LC_304,佛說淨飯王般涅槃經,1,1,33,33,
LC_305,UN_562,LC_305,五苦章句經,1,1,33,33,
LC_306,UN_519,LC_306,禪秘要法經,3,3,33,33,正文經名《佛說貧老公經》
LC_307,UN_542,LC_307,正法念處經,69,46,33,35,
LC_308,UN_184,LC_308,佛本行集經,53,18,35,36,
LC_309,UN_577,LC_309,本事經,7,6,36,36,
LC_310,UN_191,LC_310,佛說興起行經,2,2,36,36,
LC_311,UN_83,LC_311,佛爲首迦長者說業報差別經,1,1,36,36,
LC_312,UN_518,LC_312,佛說大安般守意經,2,2,36,36,
LC_313,UN_521,LC_313,陰持入經,1,1,36,36,此經上卷印了兩遍
LC_314,UN_550,LC_314,佛說處處經,1,1,36,36,序
LC_315,UN_555,LC_315,佛說罵意經,1,1,36,36,
LC_316,UN_549,LC_316,佛說分別善惡所起經,1,1,36,36,
LC_317,UN_539,LC_317,佛說出家功德因緣經,1,1,36,36,
LC_318,UN_551,LC_318,佛說十八泥犂經,1,1,36,36,
LC_319,UN_178,LC_319,佛說阿含正行經,1,1,36,36,
LC_320,UN_523,LC_320,禪行法想經,1,1,36,36,
LC_321,UN_490,LC_321,佛說長者子懊惱三處經,1,1,36,36,484頁正文寫成“陰持入解經”，且沒有卷下
LC_322,UN_492,LC_322,佛說須摩提長者經,1,1,36,36,
LC_323,UN_470,LC_323,佛說阿難四事經,1,1,37,37,
LC_324,UN_208,LC_324,佛說猘狗經,1,1,37,37,
LC_325,UN_512,LC_325,佛說黑氏梵志經,1,1,37,37,
LC_326,UN_481,LC_326,佛說未生冤經,1,1,37,37,沒找到“泥”的繁體字
LC_327,UN_491,LC_327,佛說阿鳩留經,1,1,37,37,
LC_328,UN_94,LC_328,佛說八關齋經,1,1,37,37,
LC_329,UN_560,LC_329,佛說分別經,1,1,37,37,
LC_330,UN_582,LC_330,佛說法受塵經,1,1,37,37,
LC_331,UN_480,LC_331,犍陀國王經,1,1,37,37,
LC_332,UN_537,LC_332,佛說孝子經,1,1,37,37,
LC_333,UN_538,LC_333,燈指因緣經,1,1,37,37,
LC_334,UN_193,LC_334,佛五百弟子自說本起偈經,1,1,37,37,
LC_335,UN_472,LC_335,佛說大迦葉本經,1,1,37,37,
LC_336,UN_563,LC_336,佛說自愛經,1,1,37,37,
LC_337,UN_564,LC_337,佛說忠心經,1,1,37,37,
LC_338,,LC_338,佛說呵鵰阿那鋡經,1,1,37,37,
LC_339,UN_479,LC_339,佛說見正經,1,1,37,37,
LC_340,UN_471,LC_340,阿難七夢經,1,1,37,37,
LC_341,UN_509,LC_341,佛說婦人遇辜經,1,1,37,37,
LC_342,UN_565,LC_342,佛說罪福報應經,1,1,37,37,
LC_343,UN_473,LC_343,佛說摩訶迦葉度貧母經,1,1,37,37,
LC_344,UN_590,LC_344,弟子死復生經,1,1,37,37,
LC_345,UN_497,LC_345,佛說佛大僧大經,1,1,37,37,
LC_346,UN_498,LC_346,佛說耶祇經,1,1,37,37,
LC_347,UN_486,LC_347,佛說摩達國王經,1,1,37,37,
LC_348,UN_485,LC_348,佛說旃陀越國王經,1,1,37,37,
LC_349,UN_484,LC_349,佛說末羅王經,1,1,37,37,
LC_350,UN_476,LC_350,佛說沙曷比丘功德經,1,1,37,37,
LC_351,UN_591,LC_351,佛說懈怠耕者經,1,1,37,37,
LC_352,UN_683,LC_352,辯意長者子經,1,1,37,37,
LC_353,UN_584,LC_353,佛說時非時經,1,1,37,37,
LC_354,UN_567,LC_354,佛說因緣僧護經,1,1,37,37,
LC_355,UN_496,LC_355,盧至長者因緣經,1,1,37,37,
LC_356,UN_147,LC_356,佛說無上處經,1,1,37,37,
LC_357,UN_592,LC_357,佛說木梙子經,1,1,37,37,此經印了兩遍，第一遍終止於167頁
LC_358,UN_489,LC_358,佛說五王經,1,1,37,37,
LC_359,UN_587,LC_359,佛說略敎誡經,1,1,37,37,
LC_360,UN_210,LC_360,佛說譬喻經,1,1,37,37,此經印了兩遍，第一遍終止於187頁
LC_361,UN_514,LC_361,長爪梵志請問經,1,1,37,37,
LC_362,UN_63,LC_362,佛說新歲經,1,1,37,37,
LC_363,UN_113,LC_363,比丘聽施經,1,1,37,37,
LC_364,UN_561,LC_364,佛說頞多和多耆經,1,1,37,37,
LC_365,UN_515,LC_365,天請問經,1,1,37,37,
LC_366,UN_107,LC_366,佛說九橫經,1,1,37,37,
LC_367,UN_54,LC_367,佛說孫多耶致經,1,1,37,37,
LC_368,UN_146,LC_368,佛說羣牛譬經,1,1,37,37,
LC_369,UN_578,LC_369,佛說賢者五福德經,1,1,37,37,
LC_370,UN_1486,LC_370,摩訶僧祇律,15,4,37,37,
LC_371,UN_14961,LC_371,十誦律,52,15,38,38,
LC_372,UN_1503,LC_372,根本說一切有部毗奈耶,50,22,38,39,
LC_373,UN_1504,LC_373,根本說一切有部苾蒭尼毗奈耶,20,11,39,39,
LC_374,UN_1512,LC_374,根本說一切有部毗奈耶雜事,40,32,39,41,
LC_375,UN_15131,LC_375,根本說一切有部尼陀那,10,10,41,41,
LC_376,UN_1482,LC_376,彌沙塞部和醯分五律,30,26,41,42,
LC_377,UN_1489,LC_377,四分律,60,33,42,44,四分律藏第四分
